Protein1,Protein2,SpearmanSimilarity
seq1065@229,seq494@434,0.9999999999999999
seq1065@229,seq1493@171,0.9999999999999999
seq1065@229,seq270@206,0.9878787878787878
seq1065@229,seq4551@26,0.9999999999999999
seq1065@229,seq2255@235,0.9999999999999999
seq1065@229,seq95@79,0.9999999999999999
seq1065@229,naive,0.9999999999999999
seq1065@229,seq2173@536,0.9999999999999999
seq1065@229,seq3161@234,0.9999999999999999
seq1065@229,seq20841@53,0.9999999999999999
seq1065@229,seq1115@60,0.9999999999999999
seq1065@229,seq2187@66,0.9999999999999999
seq1065@229,seq28229@49,0.9878787878787878
seq1065@229,seq930@49,0.9999999999999999
seq1065@229,seq5508@225,0.9999999999999999
seq1065@229,seq7625@45,0.9999999999999999
seq1065@229,seq20465@33,0.9999999999999999
seq1065@229,seq4091@31,0.9999999999999999
seq1065@229,seq13635@30,0.9878787878787878
seq1065@229,seq27510@28,0.9999999999999999
seq1065@229,seq7342@27,0.9999999999999999
seq1065@229,seq37391@26,0.9999999999999999
seq494@434,seq1493@171,0.9999999999999999
seq494@434,seq270@206,0.9878787878787878
seq494@434,seq4551@26,0.9999999999999999
seq494@434,seq2255@235,0.9999999999999999
seq494@434,seq95@79,0.9999999999999999
seq494@434,naive,0.9999999999999999
seq494@434,seq2173@536,0.9999999999999999
seq494@434,seq3161@234,0.9999999999999999
seq494@434,seq20841@53,0.9999999999999999
seq494@434,seq1115@60,0.9999999999999999
seq494@434,seq2187@66,0.9999999999999999
seq494@434,seq28229@49,0.9878787878787878
seq494@434,seq930@49,0.9999999999999999
seq494@434,seq5508@225,0.9999999999999999
seq494@434,seq7625@45,0.9999999999999999
seq494@434,seq20465@33,0.9999999999999999
seq494@434,seq4091@31,0.9999999999999999
seq494@434,seq13635@30,0.9878787878787878
seq494@434,seq27510@28,0.9999999999999999
seq494@434,seq7342@27,0.9999999999999999
seq494@434,seq37391@26,0.9999999999999999
seq1493@171,seq270@206,0.9878787878787878
seq1493@171,seq4551@26,0.9999999999999999
seq1493@171,seq2255@235,0.9999999999999999
seq1493@171,seq95@79,0.9999999999999999
seq1493@171,naive,0.9999999999999999
seq1493@171,seq2173@536,0.9999999999999999
seq1493@171,seq3161@234,0.9999999999999999
seq1493@171,seq20841@53,0.9999999999999999
seq1493@171,seq1115@60,0.9999999999999999
seq1493@171,seq2187@66,0.9999999999999999
seq1493@171,seq28229@49,0.9878787878787878
seq1493@171,seq930@49,0.9999999999999999
seq1493@171,seq5508@225,0.9999999999999999
seq1493@171,seq7625@45,0.9999999999999999
seq1493@171,seq20465@33,0.9999999999999999
seq1493@171,seq4091@31,0.9999999999999999
seq1493@171,seq13635@30,0.9878787878787878
seq1493@171,seq27510@28,0.9999999999999999
seq1493@171,seq7342@27,0.9999999999999999
seq1493@171,seq37391@26,0.9999999999999999
seq270@206,seq4551@26,0.9878787878787878
seq270@206,seq2255@235,0.9878787878787878
seq270@206,seq95@79,0.9878787878787878
seq270@206,naive,0.9878787878787878
seq270@206,seq2173@536,0.9878787878787878
seq270@206,seq3161@234,0.9878787878787878
seq270@206,seq20841@53,0.9878787878787878
seq270@206,seq1115@60,0.9878787878787878
seq270@206,seq2187@66,0.9878787878787878
seq270@206,seq28229@49,0.9636363636363635
seq270@206,seq930@49,0.9878787878787878
seq270@206,seq5508@225,0.9878787878787878
seq270@206,seq7625@45,0.9878787878787878
seq270@206,seq20465@33,0.9878787878787878
seq270@206,seq4091@31,0.9878787878787878
seq270@206,seq13635@30,0.9636363636363635
seq270@206,seq27510@28,0.9878787878787878
seq270@206,seq7342@27,0.9878787878787878
seq270@206,seq37391@26,0.9878787878787878
seq4551@26,seq2255@235,0.9999999999999999
seq4551@26,seq95@79,0.9999999999999999
seq4551@26,naive,0.9999999999999999
seq4551@26,seq2173@536,0.9999999999999999
seq4551@26,seq3161@234,0.9999999999999999
seq4551@26,seq20841@53,0.9999999999999999
seq4551@26,seq1115@60,0.9999999999999999
seq4551@26,seq2187@66,0.9999999999999999
seq4551@26,seq28229@49,0.9878787878787878
seq4551@26,seq930@49,0.9999999999999999
seq4551@26,seq5508@225,0.9999999999999999
seq4551@26,seq7625@45,0.9999999999999999
seq4551@26,seq20465@33,0.9999999999999999
seq4551@26,seq4091@31,0.9999999999999999
seq4551@26,seq13635@30,0.9878787878787878
seq4551@26,seq27510@28,0.9999999999999999
seq4551@26,seq7342@27,0.9999999999999999
seq4551@26,seq37391@26,0.9999999999999999
seq2255@235,seq95@79,0.9999999999999999
seq2255@235,naive,0.9999999999999999
seq2255@235,seq2173@536,0.9999999999999999
seq2255@235,seq3161@234,0.9999999999999999
seq2255@235,seq20841@53,0.9999999999999999
seq2255@235,seq1115@60,0.9999999999999999
seq2255@235,seq2187@66,0.9999999999999999
seq2255@235,seq28229@49,0.9878787878787878
seq2255@235,seq930@49,0.9999999999999999
seq2255@235,seq5508@225,0.9999999999999999
seq2255@235,seq7625@45,0.9999999999999999
seq2255@235,seq20465@33,0.9999999999999999
seq2255@235,seq4091@31,0.9999999999999999
seq2255@235,seq13635@30,0.9878787878787878
seq2255@235,seq27510@28,0.9999999999999999
seq2255@235,seq7342@27,0.9999999999999999
seq2255@235,seq37391@26,0.9999999999999999
seq95@79,naive,0.9999999999999999
seq95@79,seq2173@536,0.9999999999999999
