Protein1,Protein2,SpearmanSimilarity
naive,seq34525@6,0.9999999999999999
naive,seq4145@9,0.9999999999999999
naive,seq1496@128,0.9999999999999999
naive,seq9876@28,0.9999999999999999
naive,seq865@43,0.9878787878787878
naive,seq2248@14,0.9999999999999999
naive,seq4757@8,0.9999999999999999
naive,seq6176@12,0.9999999999999999
naive,seq2381@76,0.9999999999999999
naive,seq6047@16,0.9999999999999999
naive,seq104@134,0.9999999999999999
naive,seq36314@6,0.9999999999999999
naive,seq149@182,0.9999999999999999
naive,seq18975@15,0.9999999999999999
naive,seq52@58,0.9999999999999999
naive,seq6739@14,0.9999999999999999
naive,seq1005@173,0.9999999999999999
naive,seq6045@13,0.9999999999999999
naive,seq2077@66,0.9999999999999999
naive,seq21156@12,0.9999999999999999
naive,seq5511@21,0.9999999999999999
naive,seq27@339,0.9999999999999999
naive,seq7701@11,0.9999999999999999
naive,seq917@73,0.9999999999999999
naive,seq8870@11,0.9999999999999999
naive,seq121@122,0.9999999999999999
naive,seq16522@11,0.9999999999999999
naive,seq1945@20,0.9999999999999999
naive,seq1695@106,0.9999999999999999
naive,seq4012@10,0.9999999999999999
naive,seq4961@25,0.9999999999999999
naive,seq828@108,0.9999999999999999
naive,seq14251@10,0.9999999999999999
naive,seq4625@29,0.9999999999999999
naive,seq784@187,0.9999999999999999
naive,seq4171@9,0.9999999999999999
naive,seq1328@61,0.9999999999999999
naive,seq20812@9,0.9999999999999999
naive,seq6288@18,0.9999999999999999
naive,seq25096@9,0.9999999999999999
naive,seq491@83,0.9999999999999999
naive,seq31447@7,0.9999999999999999
naive,seq1767@20,0.9999999999999999
naive,seq10979@6,0.9999999999999999
naive,seq2066@25,0.9999999999999999
naive,seq11208@6,0.9999999999999999
naive,seq9968@13,0.9999999999999999
naive,seq110@150,0.9999999999999999
naive,seq81@63,0.9999999999999999
naive,seq1805@55,0.9999999999999999
naive,seq1887@54,0.9999999999999999
naive,seq8657@32,0.9999999999999999
naive,seq17091@32,0.9999999999999999
naive,seq2943@30,0.9999999999999999
naive,seq2292@21,0.9999999999999999
seq34525@6,seq4145@9,0.9999999999999999
seq34525@6,seq1496@128,0.9999999999999999
seq34525@6,seq9876@28,0.9999999999999999
seq34525@6,seq865@43,0.9878787878787878
seq34525@6,seq2248@14,0.9999999999999999
seq34525@6,seq4757@8,0.9999999999999999
seq34525@6,seq6176@12,0.9999999999999999
seq34525@6,seq2381@76,0.9999999999999999
seq34525@6,seq6047@16,0.9999999999999999
seq34525@6,seq104@134,0.9999999999999999
seq34525@6,seq36314@6,0.9999999999999999
seq34525@6,seq149@182,0.9999999999999999
seq34525@6,seq18975@15,0.9999999999999999
seq34525@6,seq52@58,0.9999999999999999
seq34525@6,seq6739@14,0.9999999999999999
seq34525@6,seq1005@173,0.9999999999999999
seq34525@6,seq6045@13,0.9999999999999999
seq34525@6,seq2077@66,0.9999999999999999
seq34525@6,seq21156@12,0.9999999999999999
seq34525@6,seq5511@21,0.9999999999999999
seq34525@6,seq27@339,0.9999999999999999
seq34525@6,seq7701@11,0.9999999999999999
seq34525@6,seq917@73,0.9999999999999999
seq34525@6,seq8870@11,0.9999999999999999
seq34525@6,seq121@122,0.9999999999999999
seq34525@6,seq16522@11,0.9999999999999999
seq34525@6,seq1945@20,0.9999999999999999
seq34525@6,seq1695@106,0.9999999999999999
seq34525@6,seq4012@10,0.9999999999999999
seq34525@6,seq4961@25,0.9999999999999999
seq34525@6,seq828@108,0.9999999999999999
seq34525@6,seq14251@10,0.9999999999999999
seq34525@6,seq4625@29,0.9999999999999999
seq34525@6,seq784@187,0.9999999999999999
seq34525@6,seq4171@9,0.9999999999999999
seq34525@6,seq1328@61,0.9999999999999999
seq34525@6,seq20812@9,0.9999999999999999
seq34525@6,seq6288@18,0.9999999999999999
seq34525@6,seq25096@9,0.9999999999999999
seq34525@6,seq491@83,0.9999999999999999
seq34525@6,seq31447@7,0.9999999999999999
seq34525@6,seq1767@20,0.9999999999999999
seq34525@6,seq10979@6,0.9999999999999999
seq34525@6,seq2066@25,0.9999999999999999
seq34525@6,seq11208@6,0.9999999999999999
seq34525@6,seq9968@13,0.9999999999999999
seq34525@6,seq110@150,0.9999999999999999
seq34525@6,seq81@63,0.9999999999999999
seq34525@6,seq1805@55,0.9999999999999999
seq34525@6,seq1887@54,0.9999999999999999
seq34525@6,seq8657@32,0.9999999999999999
seq34525@6,seq17091@32,0.9999999999999999
seq34525@6,seq2943@30,0.9999999999999999
seq34525@6,seq2292@21,0.9999999999999999
seq4145@9,seq1496@128,0.9999999999999999
seq4145@9,seq9876@28,0.9999999999999999
seq4145@9,seq865@43,0.9878787878787878
seq4145@9,seq2248@14,0.9999999999999999
seq4145@9,seq4757@8,0.9999999999999999
seq4145@9,seq6176@12,0.9999999999999999
