Protein1,Protein2,SpearmanSimilarity
seq1006@37,seq13493@4,0.9999999999999999
seq1006@37,seq111@17,0.9999999999999999
seq1006@37,seq7124@9,0.9999999999999999
seq1006@37,seq3228@5,0.9999999999999999
seq1006@37,seq1182@16,0.9999999999999999
seq1006@37,seq1642@11,0.9878787878787878
seq1006@37,seq2661@21,0.9999999999999999
seq1006@37,seq46@10,0.9999999999999999
seq1006@37,seq5558@18,0.9999999999999999
seq1006@37,seq9562@10,0.9999999999999999
seq1006@37,seq5282@25,0.9999999999999999
seq1006@37,seq7279@10,0.9999999999999999
seq1006@37,seq5069@13,0.9999999999999999
seq1006@37,seq3306@9,0.9999999999999999
seq1006@37,seq745@50,0.9999999999999999
seq1006@37,seq4246@6,0.9999999999999999
seq1006@37,seq3240@8,0.9999999999999999
seq1006@37,seq884@82,0.9999999999999999
seq1006@37,seq5193@6,0.9999999999999999
seq1006@37,seq5947@18,0.9999999999999999
seq1006@37,seq5971@6,0.9999999999999999
seq1006@37,seq1036@40,0.9999999999999999
seq1006@37,seq354@5,0.9999999999999999
seq1006@37,seq675@50,0.9999999999999999
seq1006@37,seq1533@5,0.9999999999999999
seq1006@37,seq598@40,0.9999999999999999
seq1006@37,seq3636@5,0.9999999999999999
seq1006@37,seq31@30,0.9999999999999999
seq1006@37,seq5392@5,0.9999999999999999
seq1006@37,seq705@20,0.9999999999999999
seq1006@37,seq1151@4,0.9999999999999999
seq1006@37,seq2191@9,0.9999999999999999
seq1006@37,seq80@48,0.9999999999999999
seq1006@37,seq3279@4,0.9999999999999999
seq1006@37,seq446@85,0.9999999999999999
seq1006@37,seq4854@4,0.9999999999999999
seq1006@37,seq490@44,0.9878787878787878
seq1006@37,seq8201@4,0.9999999999999999
seq1006@37,seq5263@10,0.9999999999999999
seq1006@37,seq1224@25,0.9999999999999999
seq1006@37,seq8840@4,0.9999999999999999
seq1006@37,seq2834@17,0.9878787878787878
seq1006@37,seq14531@4,0.9999999999999999
seq1006@37,seq4279@11,0.9878787878787878
seq1006@37,seq25242@4,0.9999999999999999
seq1006@37,seq4157@13,0.9999999999999999
seq1006@37,seq335@6,0.9999999999999999
seq1006@37,seq2443@23,0.9999999999999999
seq1006@37,seq1324@47,0.9999999999999999
seq1006@37,seq856@43,0.9999999999999999
seq1006@37,seq975@41,0.9999999999999999
seq1006@37,seq1014@36,0.9999999999999999
seq1006@37,seq1196@24,0.9999999999999999
seq1006@37,seq5357@20,0.9999999999999999
seq1006@37,seq2955@20,0.9999999999999999
seq1006@37,seq6147@20,0.9999999999999999
seq1006@37,seq4047@19,0.9999999999999999
seq1006@37,seq357@14,0.9999999999999999
seq1006@37,seq8879@14,0.9999999999999999
seq1006@37,seq4555@13,0.9999999999999999
seq1006@37,seq3035@10,0.9999999999999999
seq1006@37,seq4911@8,0.9878787878787878
seq1006@37,seq8403@8,0.9999999999999999
seq1006@37,seq26956@4,0.9999999999999999
seq1006@37,seq701@11,0.9999999999999999
seq1006@37,seq9@32545,0.9878787878787878
seq1006@37,naive,0.9999999999999999
seq13493@4,seq111@17,0.9999999999999999
seq13493@4,seq7124@9,0.9999999999999999
seq13493@4,seq3228@5,0.9999999999999999
seq13493@4,seq1182@16,0.9999999999999999
seq13493@4,seq1642@11,0.9878787878787878
seq13493@4,seq2661@21,0.9999999999999999
seq13493@4,seq46@10,0.9999999999999999
seq13493@4,seq5558@18,0.9999999999999999
seq13493@4,seq9562@10,0.9999999999999999
seq13493@4,seq5282@25,0.9999999999999999
seq13493@4,seq7279@10,0.9999999999999999
seq13493@4,seq5069@13,0.9999999999999999
seq13493@4,seq3306@9,0.9999999999999999
seq13493@4,seq745@50,0.9999999999999999
seq13493@4,seq4246@6,0.9999999999999999
seq13493@4,seq3240@8,0.9999999999999999
seq13493@4,seq884@82,0.9999999999999999
seq13493@4,seq5193@6,0.9999999999999999
seq13493@4,seq5947@18,0.9999999999999999
seq13493@4,seq5971@6,0.9999999999999999
seq13493@4,seq1036@40,0.9999999999999999
seq13493@4,seq354@5,0.9999999999999999
seq13493@4,seq675@50,0.9999999999999999
seq13493@4,seq1533@5,0.9999999999999999
seq13493@4,seq598@40,0.9999999999999999
seq13493@4,seq3636@5,0.9999999999999999
seq13493@4,seq31@30,0.9999999999999999
seq13493@4,seq5392@5,0.9999999999999999
seq13493@4,seq705@20,0.9999999999999999
seq13493@4,seq1151@4,0.9999999999999999
seq13493@4,seq2191@9,0.9999999999999999
seq13493@4,seq80@48,0.9999999999999999
seq13493@4,seq3279@4,0.9999999999999999
seq13493@4,seq446@85,0.9999999999999999
seq13493@4,seq4854@4,0.9999999999999999
seq13493@4,seq490@44,0.9878787878787878
seq13493@4,seq8201@4,0.9999999999999999
seq13493@4,seq5263@10,0.9999999999999999
seq13493@4,seq1224@25,0.9999999999999999
seq13493@4,seq8840@4,0.9999999999999999
seq13493@4,seq2834@17,0.9878787878787878
seq13493@4,seq14531@4,0.9999999999999999
seq13493@4,seq4279@11,0.9878787878787878
seq13493@4,seq25242@4,0.9999999999999999
seq13493@4,seq4157@13,0.9999999999999999
seq13493@4,seq335@6,0.9999999999999999
seq13493@4,seq2443@23,0.9999999999999999
seq13493@4,seq1324@47,0.9999999999999999
seq13493@4,seq856@43,0.9999999999999999
seq13493@4,seq975@41,0.9999999999999999
seq13493@4,seq1014@36,0.9999999999999999
seq13493@4,seq1196@24,0.9999999999999999
seq13493@4,seq5357@20,0.9999999999999999
seq13493@4,seq2955@20,0.9999999999999999
seq13493@4,seq6147@20,0.9999999999999999
seq13493@4,seq4047@19,0.9999999999999999
seq13493@4,seq357@14,0.9999999999999999
seq13493@4,seq8879@14,0.9999999999999999
seq13493@4,seq4555@13,0.9999999999999999
seq13493@4,seq3035@10,0.9999999999999999
seq13493@4,seq4911@8,0.9878787878787878
seq13493@4,seq8403@8,0.9999999999999999
seq13493@4,seq26956@4,0.9999999999999999
seq13493@4,seq701@11,0.9999999999999999
seq13493@4,seq9@32545,0.9878787878787878
seq13493@4,naive,0.9999999999999999
seq111@17,seq7124@9,0.9999999999999999
seq111@17,seq3228@5,0.9999999999999999
seq111@17,seq1182@16,0.9999999999999999
seq111@17,seq1642@11,0.9878787878787878
seq111@17,seq2661@21,0.9999999999999999
seq111@17,seq46@10,0.9999999999999999
seq111@17,seq5558@18,0.9999999999999999
seq111@17,seq9562@10,0.9999999999999999
seq111@17,seq5282@25,0.9999999999999999
seq111@17,seq7279@10,0.9999999999999999
seq111@17,seq5069@13,0.9999999999999999
seq111@17,seq3306@9,0.9999999999999999
seq111@17,seq745@50,0.9999999999999999
seq111@17,seq4246@6,0.9999999999999999
seq111@17,seq3240@8,0.9999999999999999
seq111@17,seq884@82,0.9999999999999999
seq111@17,seq5193@6,0.9999999999999999
seq111@17,seq5947@18,0.9999999999999999
seq111@17,seq5971@6,0.9999999999999999
seq111@17,seq1036@40,0.9999999999999999
seq111@17,seq354@5,0.9999999999999999
seq111@17,seq675@50,0.9999999999999999
seq111@17,seq1533@5,0.9999999999999999
seq111@17,seq598@40,0.9999999999999999
seq111@17,seq3636@5,0.9999999999999999
seq111@17,seq31@30,0.9999999999999999
seq111@17,seq5392@5,0.9999999999999999
seq111@17,seq705@20,0.9999999999999999
seq111@17,seq1151@4,0.9999999999999999
seq111@17,seq2191@9,0.9999999999999999
seq111@17,seq80@48,0.9999999999999999
seq111@17,seq3279@4,0.9999999999999999
seq111@17,seq446@85,0.9999999999999999
seq111@17,seq4854@4,0.9999999999999999
seq111@17,seq490@44,0.9878787878787878
seq111@17,seq8201@4,0.9999999999999999
seq111@17,seq5263@10,0.9999999999999999
seq111@17,seq1224@25,0.9999999999999999
seq111@17,seq8840@4,0.9999999999999999
seq111@17,seq2834@17,0.9878787878787878
seq111@17,seq14531@4,0.9999999999999999
seq111@17,seq4279@11,0.9878787878787878
seq111@17,seq25242@4,0.9999999999999999
seq111@17,seq4157@13,0.9999999999999999
seq111@17,seq335@6,0.9999999999999999
seq111@17,seq2443@23,0.9999999999999999
seq111@17,seq1324@47,0.9999999999999999
seq111@17,seq856@43,0.9999999999999999
seq111@17,seq975@41,0.9999999999999999
seq111@17,seq1014@36,0.9999999999999999
seq111@17,seq1196@24,0.9999999999999999
seq111@17,seq5357@20,0.9999999999999999
seq111@17,seq2955@20,0.9999999999999999
seq111@17,seq6147@20,0.9999999999999999
seq111@17,seq4047@19,0.9999999999999999
seq111@17,seq357@14,0.9999999999999999
seq111@17,seq8879@14,0.9999999999999999
seq111@17,seq4555@13,0.9999999999999999
seq111@17,seq3035@10,0.9999999999999999
seq111@17,seq4911@8,0.9878787878787878
seq111@17,seq8403@8,0.9999999999999999
seq111@17,seq26956@4,0.9999999999999999
seq111@17,seq701@11,0.9999999999999999
seq111@17,seq9@32545,0.9878787878787878
seq111@17,naive,0.9999999999999999
seq7124@9,seq3228@5,0.9999999999999999
seq7124@9,seq1182@16,0.9999999999999999
seq7124@9,seq1642@11,0.9878787878787878
seq7124@9,seq2661@21,0.9999999999999999
seq7124@9,seq46@10,0.9999999999999999
seq7124@9,seq5558@18,0.9999999999999999
seq7124@9,seq9562@10,0.9999999999999999
seq7124@9,seq5282@25,0.9999999999999999
seq7124@9,seq7279@10,0.9999999999999999
seq7124@9,seq5069@13,0.9999999999999999
seq7124@9,seq3306@9,0.9999999999999999
seq7124@9,seq745@50,0.9999999999999999
seq7124@9,seq4246@6,0.9999999999999999
seq7124@9,seq3240@8,0.9999999999999999
seq7124@9,seq884@82,0.9999999999999999
seq7124@9,seq5193@6,0.9999999999999999
seq7124@9,seq5947@18,0.9999999999999999
seq7124@9,seq5971@6,0.9999999999999999
seq7124@9,seq1036@40,0.9999999999999999
seq7124@9,seq354@5,0.9999999999999999
seq7124@9,seq675@50,0.9999999999999999
seq7124@9,seq1533@5,0.9999999999999999
seq7124@9,seq598@40,0.9999999999999999
seq7124@9,seq3636@5,0.9999999999999999
seq7124@9,seq31@30,0.9999999999999999
seq7124@9,seq5392@5,0.9999999999999999
seq7124@9,seq705@20,0.9999999999999999
seq7124@9,seq1151@4,0.9999999999999999
seq7124@9,seq2191@9,0.9999999999999999
seq7124@9,seq80@48,0.9999999999999999
seq7124@9,seq3279@4,0.9999999999999999
seq7124@9,seq446@85,0.9999999999999999
seq7124@9,seq4854@4,0.9999999999999999
seq7124@9,seq490@44,0.9878787878787878
seq7124@9,seq8201@4,0.9999999999999999
seq7124@9,seq5263@10,0.9999999999999999
seq7124@9,seq1224@25,0.9999999999999999
seq7124@9,seq8840@4,0.9999999999999999
seq7124@9,seq2834@17,0.9878787878787878
seq7124@9,seq14531@4,0.9999999999999999
seq7124@9,seq4279@11,0.9878787878787878
seq7124@9,seq25242@4,0.9999999999999999
seq7124@9,seq4157@13,0.9999999999999999
seq7124@9,seq335@6,0.9999999999999999
seq7124@9,seq2443@23,0.9999999999999999
seq7124@9,seq1324@47,0.9999999999999999
seq7124@9,seq856@43,0.9999999999999999
seq7124@9,seq975@41,0.9999999999999999
seq7124@9,seq1014@36,0.9999999999999999
seq7124@9,seq1196@24,0.9999999999999999
seq7124@9,seq5357@20,0.9999999999999999
seq7124@9,seq2955@20,0.9999999999999999
seq7124@9,seq6147@20,0.9999999999999999
seq7124@9,seq4047@19,0.9999999999999999
seq7124@9,seq357@14,0.9999999999999999
seq7124@9,seq8879@14,0.9999999999999999
seq7124@9,seq4555@13,0.9999999999999999
seq7124@9,seq3035@10,0.9999999999999999
seq7124@9,seq4911@8,0.9878787878787878
seq7124@9,seq8403@8,0.9999999999999999
seq7124@9,seq26956@4,0.9999999999999999
seq7124@9,seq701@11,0.9999999999999999
seq7124@9,seq9@32545,0.9878787878787878
seq7124@9,naive,0.9999999999999999
seq3228@5,seq1182@16,0.9999999999999999
seq3228@5,seq1642@11,0.9878787878787878
