Protein1,Protein2,SpearmanSimilarity
seq6166@7,seq6751@13,0.9878787878787878
seq6166@7,seq693@6,0.9878787878787878
seq6166@7,seq141@61,0.9999999999999999
seq6166@7,seq3963@5,0.9999999999999999
seq6166@7,seq1623@14,0.9999999999999999
seq6166@7,seq1584@4,0.9999999999999999
seq6166@7,seq258@11,0.9999999999999999
seq6166@7,seq13008@4,0.9999999999999999
seq6166@7,seq2010@9,0.9999999999999999
seq6166@7,seq21965@4,0.9999999999999999
seq6166@7,seq14@32,0.9999999999999999
seq6166@7,seq2127@3,0.9999999999999999
seq6166@7,seq670@20,0.9999999999999999
seq6166@7,seq5019@3,0.9999999999999999
seq6166@7,seq11262@5,0.9999999999999999
seq6166@7,seq2410@23,0.9999999999999999
seq6166@7,seq6617@3,0.9878787878787878
seq6166@7,seq162@31,0.9999999999999999
seq6166@7,seq14391@3,0.9999999999999999
seq6166@7,seq624@5,0.9999999999999999
seq6166@7,seq1294@51,0.9999999999999999
seq6166@7,seq22593@3,0.9999999999999999
seq6166@7,seq2018@4,0.9999999999999999
seq6166@7,seq35@44,0.9999999999999999
seq6166@7,seq23908@3,0.9999999999999999
seq6166@7,seq17028@6,0.9999999999999999
seq6166@7,seq844@8,0.9999999999999999
seq6166@7,seq641@38,0.9999999999999999
seq6166@7,seq776@25,0.9878787878787878
seq6166@7,seq6933@19,0.9999999999999999
seq6166@7,seq286@13,0.9999999999999999
seq6166@7,seq3934@13,0.9999999999999999
seq6166@7,seq602@12,0.9999999999999999
seq6166@7,seq1363@9,0.9878787878787878
seq6166@7,seq986@8,0.9999999999999999
seq6166@7,seq4932@8,0.9999999999999999
seq6166@7,seq19796@8,0.9999999999999999
seq6166@7,seq3440@6,0.9999999999999999
seq6166@7,seq4@18415,0.9999999999999999
seq6166@7,seq1936@13,0.9999999999999999
seq6166@7,seq13733@6,0.9999999999999999
seq6166@7,naive,0.9999999999999999
seq6166@7,seq8019@5,0.9999999999999999
seq6166@7,seq1888@9,0.9999999999999999
seq6166@7,seq474@4,0.9999999999999999
seq6166@7,seq9914@22,0.9999999999999999
seq6166@7,seq12035@4,0.9999999999999999
seq6166@7,seq512@6,0.9999999999999999
seq6166@7,seq3153@7,0.9999999999999999
seq6166@7,seq215@30,0.9999999999999999
seq6166@7,seq994@18,0.9999999999999999
seq6166@7,seq2682@18,0.9999999999999999
seq6166@7,seq6453@18,0.9999999999999999
seq6166@7,seq920@15,0.9999999999999999
seq6166@7,seq3730@14,0.9999999999999999
seq6166@7,seq10971@11,0.9999999999999999
seq6166@7,seq2779@10,0.9999999999999999
seq6166@7,seq5610@10,0.9999999999999999
seq6166@7,seq1667@8,0.9999999999999999
seq6166@7,seq18947@8,0.9999999999999999
seq6166@7,seq5265@7,0.9999999999999999
seq6166@7,seq150@6,0.9999999999999999
seq6166@7,seq3560@5,0.9999999999999999
seq6166@7,seq11764@5,0.9999999999999999
seq6166@7,seq1641@4,0.9999999999999999
seq6166@7,seq1767@4,0.9999999999999999
seq6166@7,seq3528@4,0.9999999999999999
seq6166@7,seq3818@4,0.9878787878787878
seq6166@7,seq21042@4,0.9999999999999999
seq6751@13,seq693@6,0.9999999999999999
seq6751@13,seq141@61,0.9878787878787878
seq6751@13,seq3963@5,0.9878787878787878
seq6751@13,seq1623@14,0.9878787878787878
seq6751@13,seq1584@4,0.9878787878787878
seq6751@13,seq258@11,0.9878787878787878
seq6751@13,seq13008@4,0.9878787878787878
seq6751@13,seq2010@9,0.9878787878787878
seq6751@13,seq21965@4,0.9878787878787878
seq6751@13,seq14@32,0.9878787878787878
seq6751@13,seq2127@3,0.9878787878787878
seq6751@13,seq670@20,0.9878787878787878
seq6751@13,seq5019@3,0.9878787878787878
seq6751@13,seq11262@5,0.9878787878787878
seq6751@13,seq2410@23,0.9878787878787878
seq6751@13,seq6617@3,0.9999999999999999
seq6751@13,seq162@31,0.9878787878787878
seq6751@13,seq14391@3,0.9878787878787878
seq6751@13,seq624@5,0.9878787878787878
seq6751@13,seq1294@51,0.9878787878787878
seq6751@13,seq22593@3,0.9878787878787878
seq6751@13,seq2018@4,0.9878787878787878
seq6751@13,seq35@44,0.9878787878787878
seq6751@13,seq23908@3,0.9878787878787878
seq6751@13,seq17028@6,0.9878787878787878
seq6751@13,seq844@8,0.9878787878787878
seq6751@13,seq641@38,0.9878787878787878
seq6751@13,seq776@25,0.9999999999999999
seq6751@13,seq6933@19,0.9878787878787878
seq6751@13,seq286@13,0.9878787878787878
seq6751@13,seq3934@13,0.9878787878787878
seq6751@13,seq602@12,0.9878787878787878
seq6751@13,seq1363@9,0.9999999999999999
seq6751@13,seq986@8,0.9878787878787878
seq6751@13,seq4932@8,0.9878787878787878
seq6751@13,seq19796@8,0.9878787878787878
seq6751@13,seq3440@6,0.9878787878787878
seq6751@13,seq4@18415,0.9878787878787878
seq6751@13,seq1936@13,0.9878787878787878
seq6751@13,seq13733@6,0.9878787878787878
seq6751@13,naive,0.9878787878787878
seq6751@13,seq8019@5,0.9878787878787878
seq6751@13,seq1888@9,0.9878787878787878
seq6751@13,seq474@4,0.9878787878787878
seq6751@13,seq9914@22,0.9878787878787878
seq6751@13,seq12035@4,0.9878787878787878
seq6751@13,seq512@6,0.9878787878787878
seq6751@13,seq3153@7,0.9878787878787878
seq6751@13,seq215@30,0.9878787878787878
seq6751@13,seq994@18,0.9878787878787878
seq6751@13,seq2682@18,0.9878787878787878
seq6751@13,seq6453@18,0.9878787878787878
seq6751@13,seq920@15,0.9878787878787878
seq6751@13,seq3730@14,0.9878787878787878
seq6751@13,seq10971@11,0.9878787878787878
seq6751@13,seq2779@10,0.9878787878787878
seq6751@13,seq5610@10,0.9878787878787878
seq6751@13,seq1667@8,0.9878787878787878
seq6751@13,seq18947@8,0.9878787878787878
seq6751@13,seq5265@7,0.9878787878787878
seq6751@13,seq150@6,0.9878787878787878
seq6751@13,seq3560@5,0.9878787878787878
seq6751@13,seq11764@5,0.9878787878787878
seq6751@13,seq1641@4,0.9878787878787878
seq6751@13,seq1767@4,0.9878787878787878
seq6751@13,seq3528@4,0.9878787878787878
seq6751@13,seq3818@4,0.9999999999999999
seq6751@13,seq21042@4,0.9878787878787878
seq693@6,seq141@61,0.9878787878787878
seq693@6,seq3963@5,0.9878787878787878
seq693@6,seq1623@14,0.9878787878787878
seq693@6,seq1584@4,0.9878787878787878
seq693@6,seq258@11,0.9878787878787878
seq693@6,seq13008@4,0.9878787878787878
seq693@6,seq2010@9,0.9878787878787878
seq693@6,seq21965@4,0.9878787878787878
seq693@6,seq14@32,0.9878787878787878
seq693@6,seq2127@3,0.9878787878787878
seq693@6,seq670@20,0.9878787878787878
seq693@6,seq5019@3,0.9878787878787878
seq693@6,seq11262@5,0.9878787878787878
seq693@6,seq2410@23,0.9878787878787878
seq693@6,seq6617@3,0.9999999999999999
seq693@6,seq162@31,0.9878787878787878
seq693@6,seq14391@3,0.9878787878787878
seq693@6,seq624@5,0.9878787878787878
seq693@6,seq1294@51,0.9878787878787878
seq693@6,seq22593@3,0.9878787878787878
seq693@6,seq2018@4,0.9878787878787878
seq693@6,seq35@44,0.9878787878787878
seq693@6,seq23908@3,0.9878787878787878
seq693@6,seq17028@6,0.9878787878787878
seq693@6,seq844@8,0.9878787878787878
seq693@6,seq641@38,0.9878787878787878
seq693@6,seq776@25,0.9999999999999999
seq693@6,seq6933@19,0.9878787878787878
seq693@6,seq286@13,0.9878787878787878
seq693@6,seq3934@13,0.9878787878787878
seq693@6,seq602@12,0.9878787878787878
seq693@6,seq1363@9,0.9999999999999999
seq693@6,seq986@8,0.9878787878787878
seq693@6,seq4932@8,0.9878787878787878
seq693@6,seq19796@8,0.9878787878787878
seq693@6,seq3440@6,0.9878787878787878
seq693@6,seq4@18415,0.9878787878787878
seq693@6,seq1936@13,0.9878787878787878
seq693@6,seq13733@6,0.9878787878787878
seq693@6,naive,0.9878787878787878
seq693@6,seq8019@5,0.9878787878787878
seq693@6,seq1888@9,0.9878787878787878
seq693@6,seq474@4,0.9878787878787878
seq693@6,seq9914@22,0.9878787878787878
seq693@6,seq12035@4,0.9878787878787878
seq693@6,seq512@6,0.9878787878787878
seq693@6,seq3153@7,0.9878787878787878
seq693@6,seq215@30,0.9878787878787878
seq693@6,seq994@18,0.9878787878787878
seq693@6,seq2682@18,0.9878787878787878
seq693@6,seq6453@18,0.9878787878787878
seq693@6,seq920@15,0.9878787878787878
seq693@6,seq3730@14,0.9878787878787878
seq693@6,seq10971@11,0.9878787878787878
seq693@6,seq2779@10,0.9878787878787878
seq693@6,seq5610@10,0.9878787878787878
seq693@6,seq1667@8,0.9878787878787878
seq693@6,seq18947@8,0.9878787878787878
seq693@6,seq5265@7,0.9878787878787878
seq693@6,seq150@6,0.9878787878787878
seq693@6,seq3560@5,0.9878787878787878
seq693@6,seq11764@5,0.9878787878787878
seq693@6,seq1641@4,0.9878787878787878
seq693@6,seq1767@4,0.9878787878787878
seq693@6,seq3528@4,0.9878787878787878
seq693@6,seq3818@4,0.9999999999999999
seq693@6,seq21042@4,0.9878787878787878
seq141@61,seq3963@5,0.9999999999999999
