Protein1,Protein2,SpearmanSimilarity
naive,seq2181@74,0.9999999999999999
naive,seq6432@124,0.9999999999999999
naive,seq1154@539,0.9999999999999999
naive,seq10733@26,0.9999999999999999
naive,seq522@239,0.9999999999999999
naive,seq16810@25,0.9999999999999999
naive,seq3286@71,0.9999999999999999
naive,seq5687@21,0.9999999999999999
naive,seq20104@48,0.9999999999999999
naive,seq890@193,0.9999999999999999
naive,seq9022@21,0.9999999999999999
naive,seq2028@28,0.9999999999999999
naive,seq8836@32,0.9999999999999999
naive,seq3804@17,0.9999999999999999
naive,seq2203@29,0.9999999999999999
naive,seq11721@49,0.9999999999999999
naive,seq4725@16,0.9999999999999999
naive,seq6810@59,0.9999999999999999
naive,seq1161@69,0.9999999999999999
naive,seq46673@16,0.9999999999999999
naive,seq4224@52,0.9999999999999999
naive,seq1146@15,0.9999999999999999
naive,seq3414@17,0.9999999999999999
naive,seq889@188,0.9999999999999999
naive,seq1891@14,0.9999999999999999
naive,seq8071@44,0.9999999999999999
naive,seq27161@13,0.9999999999999999
naive,seq6622@17,0.9878787878787878
naive,seq157@101,0.9999999999999999
naive,seq52582@12,0.9999999999999999
naive,seq2966@63,0.9999999999999999
naive,seq12152@10,0.9757575757575757
naive,seq434@153,0.9999999999999999
naive,seq21155@10,0.9999999999999999
naive,seq506@42,0.9999999999999999
naive,seq3762@9,0.9999999999999999
naive,seq4783@13,0.9999999999999999
naive,seq488@205,0.9999999999999999
naive,seq10904@9,0.9999999999999999
naive,seq4648@15,0.9999999999999999
naive,seq1659@212,0.9999999999999999
naive,seq14663@9,0.9999999999999999
naive,seq5324@11,0.9999999999999999
naive,seq580@132,0.9999999999999999
naive,seq109@8,0.9999999999999999
naive,seq13368@17,0.9999999999999999
naive,seq6025@8,0.9999999999999999
naive,seq163@32,0.9999999999999999
naive,seq26396@8,0.9999999999999999
naive,seq12513@53,0.9999999999999999
naive,seq6921@12,0.9999999999999999
naive,seq3087@16,0.9999999999999999
naive,seq376@163,0.9999999999999999
naive,seq1443@60,0.9999999999999999
naive,seq17555@15,0.9999999999999999
naive,seq5702@9,0.9999999999999999
naive,seq709@74,0.9757575757575757
naive,seq4733@55,0.9999999999999999
naive,seq789@53,0.9999999999999999
naive,seq11284@45,0.9999999999999999
naive,seq17984@40,0.9878787878787878
naive,seq10085@30,0.9999999999999999
naive,seq7868@28,0.9999999999999999
naive,seq16443@25,0.9999999999999999
seq2181@74,seq6432@124,0.9999999999999999
seq2181@74,seq1154@539,0.9999999999999999
seq2181@74,seq10733@26,0.9999999999999999
seq2181@74,seq522@239,0.9999999999999999
seq2181@74,seq16810@25,0.9999999999999999
seq2181@74,seq3286@71,0.9999999999999999
seq2181@74,seq5687@21,0.9999999999999999
seq2181@74,seq20104@48,0.9999999999999999
seq2181@74,seq890@193,0.9999999999999999
seq2181@74,seq9022@21,0.9999999999999999
seq2181@74,seq2028@28,0.9999999999999999
seq2181@74,seq8836@32,0.9999999999999999
seq2181@74,seq3804@17,0.9999999999999999
seq2181@74,seq2203@29,0.9999999999999999
seq2181@74,seq11721@49,0.9999999999999999
seq2181@74,seq4725@16,0.9999999999999999
seq2181@74,seq6810@59,0.9999999999999999
seq2181@74,seq1161@69,0.9999999999999999
seq2181@74,seq46673@16,0.9999999999999999
seq2181@74,seq4224@52,0.9999999999999999
seq2181@74,seq1146@15,0.9999999999999999
seq2181@74,seq3414@17,0.9999999999999999
seq2181@74,seq889@188,0.9999999999999999
seq2181@74,seq1891@14,0.9999999999999999
seq2181@74,seq8071@44,0.9999999999999999
seq2181@74,seq27161@13,0.9999999999999999
seq2181@74,seq6622@17,0.9878787878787878
seq2181@74,seq157@101,0.9999999999999999
seq2181@74,seq52582@12,0.9999999999999999
seq2181@74,seq2966@63,0.9999999999999999
seq2181@74,seq12152@10,0.9757575757575757
seq2181@74,seq434@153,0.9999999999999999
seq2181@74,seq21155@10,0.9999999999999999
seq2181@74,seq506@42,0.9999999999999999
seq2181@74,seq3762@9,0.9999999999999999
seq2181@74,seq4783@13,0.9999999999999999
seq2181@74,seq488@205,0.9999999999999999
seq2181@74,seq10904@9,0.9999999999999999
seq2181@74,seq4648@15,0.9999999999999999
seq2181@74,seq1659@212,0.9999999999999999
seq2181@74,seq14663@9,0.9999999999999999
seq2181@74,seq5324@11,0.9999999999999999
seq2181@74,seq580@132,0.9999999999999999
seq2181@74,seq109@8,0.9999999999999999
seq2181@74,seq13368@17,0.9999999999999999
seq2181@74,seq6025@8,0.9999999999999999
seq2181@74,seq163@32,0.9999999999999999
seq2181@74,seq26396@8,0.9999999999999999
seq2181@74,seq12513@53,0.9999999999999999
seq2181@74,seq6921@12,0.9999999999999999
seq2181@74,seq3087@16,0.9999999999999999
seq2181@74,seq376@163,0.9999999999999999
seq2181@74,seq1443@60,0.9999999999999999
seq2181@74,seq17555@15,0.9999999999999999
seq2181@74,seq5702@9,0.9999999999999999
seq2181@74,seq709@74,0.9757575757575757
seq2181@74,seq4733@55,0.9999999999999999
seq2181@74,seq789@53,0.9999999999999999
seq2181@74,seq11284@45,0.9999999999999999
seq2181@74,seq17984@40,0.9878787878787878
seq2181@74,seq10085@30,0.9999999999999999
seq2181@74,seq7868@28,0.9999999999999999
seq2181@74,seq16443@25,0.9999999999999999
seq6432@124,seq1154@539,0.9999999999999999
seq6432@124,seq10733@26,0.9999999999999999
seq6432@124,seq522@239,0.9999999999999999
seq6432@124,seq16810@25,0.9999999999999999
seq6432@124,seq3286@71,0.9999999999999999
seq6432@124,seq5687@21,0.9999999999999999
