Protein1,Protein2,SpearmanSimilarity
naive,seq946@4,0.9999999999999999
naive,seq11978@4,0.9999999999999999
naive,seq12399@2,0.9999999999999999
naive,seq4869@4,0.9999999999999999
naive,seq1891@19,0.9999999999999999
naive,seq1064@3,0.9999999999999999
naive,seq59@3,0.9999999999999999
naive,seq2286@3,0.9999999999999999
naive,seq2941@6,0.9999999999999999
naive,seq7610@3,0.9999999999999999
naive,seq5375@4,0.9999999999999999
naive,seq2007@2,0.9999999999999999
naive,seq140@3,0.9999999999999999
naive,seq106@13,0.9999999999999999
naive,seq2306@2,0.9878787878787878
naive,seq888@6,0.9999999999999999
naive,seq2457@2,0.9999999999999999
naive,seq4817@6,0.9999999999999999
naive,seq3760@2,0.9999999999999999
naive,seq3302@4,0.9999999999999999
naive,seq5062@2,0.9999999999999999
naive,seq985@2,0.9999999999999999
naive,seq501@10,0.9999999999999999
naive,seq6219@2,0.9999999999999999
naive,seq2657@2,0.9999999999999999
naive,seq6283@2,0.9999999999999999
naive,seq288@5,0.9999999999999999
naive,seq10934@2,0.9999999999999999
naive,seq3684@5,0.9999999999999999
naive,seq1658@12,0.9999999999999999
naive,seq776@4,0.9999999999999999
naive,seq5046@2,0.9999999999999999
naive,seq1756@17,0.9999999999999999
naive,seq2308@9,0.9999999999999999
naive,seq1688@7,0.9999999999999999
naive,seq1897@7,0.9999999999999999
naive,seq1209@4,0.9999999999999999
naive,seq1327@4,0.9999999999999999
naive,seq8147@4,0.9999999999999999
naive,seq2119@3,0.9999999999999999
naive,seq3501@3,0.9999999999999999
naive,seq3832@3,0.9999999999999999
naive,seq5784@3,0.9999999999999999
naive,seq6687@3,0.9999999999999999
naive,seq3090@2,0.9999999999999999
naive,seq3671@2,0.9999999999999999
naive,seq4054@2,0.9999999999999999
naive,seq6029@2,0.9999999999999999
naive,seq6@4704,0.9878787878787878
seq946@4,seq11978@4,0.9999999999999999
seq946@4,seq12399@2,0.9999999999999999
seq946@4,seq4869@4,0.9999999999999999
seq946@4,seq1891@19,0.9999999999999999
seq946@4,seq1064@3,0.9999999999999999
seq946@4,seq59@3,0.9999999999999999
seq946@4,seq2286@3,0.9999999999999999
seq946@4,seq2941@6,0.9999999999999999
seq946@4,seq7610@3,0.9999999999999999
seq946@4,seq5375@4,0.9999999999999999
seq946@4,seq2007@2,0.9999999999999999
seq946@4,seq140@3,0.9999999999999999
seq946@4,seq106@13,0.9999999999999999
seq946@4,seq2306@2,0.9878787878787878
seq946@4,seq888@6,0.9999999999999999
seq946@4,seq2457@2,0.9999999999999999
seq946@4,seq4817@6,0.9999999999999999
seq946@4,seq3760@2,0.9999999999999999
seq946@4,seq3302@4,0.9999999999999999
seq946@4,seq5062@2,0.9999999999999999
seq946@4,seq985@2,0.9999999999999999
seq946@4,seq501@10,0.9999999999999999
seq946@4,seq6219@2,0.9999999999999999
seq946@4,seq2657@2,0.9999999999999999
seq946@4,seq6283@2,0.9999999999999999
seq946@4,seq288@5,0.9999999999999999
seq946@4,seq10934@2,0.9999999999999999
seq946@4,seq3684@5,0.9999999999999999
seq946@4,seq1658@12,0.9999999999999999
seq946@4,seq776@4,0.9999999999999999
seq946@4,seq5046@2,0.9999999999999999
seq946@4,seq1756@17,0.9999999999999999
seq946@4,seq2308@9,0.9999999999999999
seq946@4,seq1688@7,0.9999999999999999
seq946@4,seq1897@7,0.9999999999999999
seq946@4,seq1209@4,0.9999999999999999
seq946@4,seq1327@4,0.9999999999999999
seq946@4,seq8147@4,0.9999999999999999
seq946@4,seq2119@3,0.9999999999999999
seq946@4,seq3501@3,0.9999999999999999
seq946@4,seq3832@3,0.9999999999999999
seq946@4,seq5784@3,0.9999999999999999
seq946@4,seq6687@3,0.9999999999999999
seq946@4,seq3090@2,0.9999999999999999
seq946@4,seq3671@2,0.9999999999999999
seq946@4,seq4054@2,0.9999999999999999
seq946@4,seq6029@2,0.9999999999999999
seq946@4,seq6@4704,0.9878787878787878
seq11978@4,seq12399@2,0.9999999999999999
seq11978@4,seq4869@4,0.9999999999999999
seq11978@4,seq1891@19,0.9999999999999999
seq11978@4,seq1064@3,0.9999999999999999
seq11978@4,seq59@3,0.9999999999999999
seq11978@4,seq2286@3,0.9999999999999999
seq11978@4,seq2941@6,0.9999999999999999
seq11978@4,seq7610@3,0.9999999999999999
seq11978@4,seq5375@4,0.9999999999999999
seq11978@4,seq2007@2,0.9999999999999999
seq11978@4,seq140@3,0.9999999999999999
seq11978@4,seq106@13,0.9999999999999999
seq11978@4,seq2306@2,0.9878787878787878
seq11978@4,seq888@6,0.9999999999999999
seq11978@4,seq2457@2,0.9999999999999999
seq11978@4,seq4817@6,0.9999999999999999
seq11978@4,seq3760@2,0.9999999999999999
seq11978@4,seq3302@4,0.9999999999999999
seq11978@4,seq5062@2,0.9999999999999999
seq11978@4,seq985@2,0.9999999999999999
seq11978@4,seq501@10,0.9999999999999999
seq11978@4,seq6219@2,0.9999999999999999
seq11978@4,seq2657@2,0.9999999999999999
seq11978@4,seq6283@2,0.9999999999999999
