Protein1,Protein2,SpearmanSimilarity
naive,seq5909@27,0.9999999999999999
naive,seq1351@122,0.9999999999999999
naive,seq2335@24,0.9999999999999999
naive,seq1873@24,0.9999999999999999
naive,seq1383@16,0.9999999999999999
naive,seq2755@47,0.9999999999999999
naive,seq3487@16,0.9999999999999999
naive,seq4474@25,0.9999999999999999
naive,seq3671@14,0.9999999999999999
naive,seq1751@49,0.9878787878787878
naive,seq4692@14,0.9999999999999999
naive,seq2389@54,0.9999999999999999
naive,seq16332@11,0.9999999999999999
naive,seq247@39,0.9999999999999999
naive,seq11248@10,0.9999999999999999
naive,seq3612@39,0.9999999999999999
naive,seq2082@9,0.9999999999999999
naive,seq178@20,0.9999999999999999
naive,seq1643@70,0.9999999999999999
naive,seq7811@9,0.9999999999999999
naive,seq56@32,0.9999999999999999
naive,seq12307@9,0.9999999999999999
naive,seq7161@15,0.9999999999999999
naive,seq15540@9,0.9999999999999999
naive,seq9484@14,0.9999999999999999
naive,seq5144@8,0.9999999999999999
naive,seq5310@48,0.9999999999999999
naive,seq1827@60,0.9999999999999999
naive,seq392@74,0.9999999999999999
naive,seq3409@10,0.9999999999999999
naive,seq3053@22,0.9999999999999999
naive,seq4342@21,0.9999999999999999
naive,seq23751@7,0.9999999999999999
naive,seq19494@11,0.9999999999999999
naive,seq649@53,0.9999999999999999
naive,seq15182@6,0.9999999999999999
naive,seq2231@10,0.9999999999999999
naive,seq705@76,0.9999999999999999
naive,seq11@162,0.9999999999999999
naive,seq10963@43,0.9999999999999999
naive,seq2245@45,0.9999999999999999
naive,seq1240@71,0.9878787878787878
naive,seq33@63,0.9999999999999999
naive,seq19071@19,0.9999999999999999
naive,seq1044@63,0.9999999999999999
naive,seq1080@59,0.9999999999999999
naive,seq9@50,0.9999999999999999
naive,seq111@43,0.9999999999999999
naive,seq4219@40,0.9878787878787878
naive,seq107@35,0.9999999999999999
naive,seq6116@32,0.9999999999999999
naive,seq577@28,0.9999999999999999
naive,seq1445@28,0.9999999999999999
naive,seq1404@27,0.9999999999999999
naive,seq3269@25,0.9999999999999999
naive,seq4704@24,0.9999999999999999
naive,seq5442@23,0.9999999999999999
naive,seq2805@20,0.9999999999999999
naive,seq12093@20,0.9999999999999999
naive,seq2326@19,0.9999999999999999
naive,seq1707@17,0.9999999999999999
naive,seq7308@10,0.9999999999999999
naive,seq8484@9,0.9999999999999999
naive,seq15327@8,0.9999999999999999
naive,seq7846@7,0.9878787878787878
naive,seq687@38,0.9999999999999999
seq5909@27,seq1351@122,0.9999999999999999
seq5909@27,seq2335@24,0.9999999999999999
seq5909@27,seq1873@24,0.9999999999999999
seq5909@27,seq1383@16,0.9999999999999999
seq5909@27,seq2755@47,0.9999999999999999
seq5909@27,seq3487@16,0.9999999999999999
seq5909@27,seq4474@25,0.9999999999999999
seq5909@27,seq3671@14,0.9999999999999999
seq5909@27,seq1751@49,0.9878787878787878
seq5909@27,seq4692@14,0.9999999999999999
seq5909@27,seq2389@54,0.9999999999999999
