Protein1,Protein2,SpearmanSimilarity
seq15119@8,naive,0.9999999999999999
seq15119@8,seq7081@3,0.9999999999999999
seq15119@8,seq83@21481,0.9999999999999999
seq15119@8,seq5854@28,0.9999999999999999
seq15119@8,seq578@24,0.9999999999999999
seq15119@8,seq676@5,0.9999999999999999
seq15119@8,seq15398@3,0.9999999999999999
naive,seq7081@3,0.9999999999999999
naive,seq83@21481,0.9999999999999999
naive,seq5854@28,0.9999999999999999
naive,seq578@24,0.9999999999999999
naive,seq676@5,0.9999999999999999
naive,seq15398@3,0.9999999999999999
seq7081@3,seq83@21481,0.9999999999999999
seq7081@3,seq5854@28,0.9999999999999999
seq7081@3,seq578@24,0.9999999999999999
seq7081@3,seq676@5,0.9999999999999999
seq7081@3,seq15398@3,0.9999999999999999
seq83@21481,seq5854@28,0.9999999999999999
seq83@21481,seq578@24,0.9999999999999999
seq83@21481,seq676@5,0.9999999999999999
seq83@21481,seq15398@3,0.9999999999999999
seq5854@28,seq578@24,0.9999999999999999
seq5854@28,seq676@5,0.9999999999999999
seq5854@28,seq15398@3,0.9999999999999999
seq578@24,seq676@5,0.9999999999999999
seq578@24,seq15398@3,0.9999999999999999
seq676@5,seq15398@3,0.9999999999999999
