Protein1,Protein2,SpearmanSimilarity
naive,seq10561@63,0.9878787878787878
naive,seq302@118,0.9999999999999999
naive,seq619@378,0.9999999999999999
naive,seq9774@9,0.9999999999999999
naive,seq4248@8,0.9999999999999999
naive,seq27@113,0.9878787878787878
naive,seq6993@20,0.9999999999999999
naive,seq1843@112,0.9999999999999999
naive,seq16003@68,0.9999999999999999
naive,seq4795@46,0.9999999999999999
naive,seq915@43,0.9999999999999999
naive,seq8547@33,0.9999999999999999
naive,seq9023@33,0.9999999999999999
naive,seq38@25,0.9999999999999999
naive,seq712@21,0.9999999999999999
naive,seq8536@19,0.9999999999999999
naive,seq28636@19,0.9878787878787878
naive,seq13032@18,0.9999999999999999
naive,seq11234@12,0.9999999999999999
naive,seq6716@11,0.9999999999999999
naive,seq5073@10,0.9999999999999999
naive,seq875@8,0.9999999999999999
naive,seq904@8,0.9999999999999999
naive,seq16381@7,0.9999999999999999
naive,seq20@9112,0.9999999999999999
naive,seq1764@80,0.9999999999999999
naive,seq5688@45,0.9999999999999999
naive,seq3458@45,0.9878787878787878
naive,seq5512@19,0.9999999999999999
naive,seq38892@8,0.9999999999999999
naive,seq10450@19,0.9999999999999999
naive,seq5148@11,0.9999999999999999
naive,seq10@777,0.9999999999999999
naive,seq7938@13,0.9999999999999999
naive,seq14282@7,0.9999999999999999
naive,seq47@726,0.9999999999999999
naive,seq1048@179,0.9999999999999999
naive,seq1649@77,0.9878787878787878
naive,seq4972@45,0.9999999999999999
naive,seq15878@37,0.9999999999999999
naive,seq18569@7,0.9999999999999999
naive,seq11801@22,0.9999999999999999
naive,seq6754@61,0.9999999999999999
naive,seq5124@19,0.9999999999999999
naive,seq7948@16,0.9999999999999999
naive,seq19010@8,0.9999999999999999
naive,seq7182@27,0.9999999999999999
naive,seq3787@7,0.9999999999999999
naive,seq1769@102,0.9999999999999999
naive,seq1239@114,0.9999999999999999
naive,seq170@101,0.9878787878787878
naive,seq3008@98,0.9999999999999999
naive,seq19@69,0.9999999999999999
naive,seq1327@68,0.9999999999999999
naive,seq1699@66,0.9999999999999999
naive,seq3122@63,0.9999999999999999
naive,seq6883@49,0.9999999999999999
naive,seq17098@41,0.9999999999999999
naive,seq3970@32,0.9999999999999999
naive,seq4855@27,0.9999999999999999
naive,seq4449@25,0.9878787878787878
naive,seq1534@18,0.9999999999999999
naive,seq26045@16,0.9878787878787878
naive,seq1233@15,0.9999999999999999
naive,seq9906@12,0.9999999999999999
naive,seq241@10,0.9878787878787878
naive,seq16227@8,0.9999999999999999
naive,seq17687@7,0.9999999999999999
seq10561@63,seq302@118,0.9878787878787878
seq10561@63,seq619@378,0.9878787878787878
seq10561@63,seq9774@9,0.9878787878787878
seq10561@63,seq4248@8,0.9878787878787878
seq10561@63,seq27@113,0.9999999999999999
seq10561@63,seq6993@20,0.9878787878787878
seq10561@63,seq1843@112,0.9878787878787878
seq10561@63,seq16003@68,0.9878787878787878
seq10561@63,seq4795@46,0.9878787878787878
seq10561@63,seq915@43,0.9878787878787878
seq10561@63,seq8547@33,0.9878787878787878
seq10561@63,seq9023@33,0.9878787878787878
seq10561@63,seq38@25,0.9878787878787878
seq10561@63,seq712@21,0.9878787878787878
seq10561@63,seq8536@19,0.9878787878787878
seq10561@63,seq28636@19,0.9757575757575757
seq10561@63,seq13032@18,0.9878787878787878
seq10561@63,seq11234@12,0.9878787878787878
seq10561@63,seq6716@11,0.9878787878787878
seq10561@63,seq5073@10,0.9878787878787878
seq10561@63,seq875@8,0.9878787878787878
seq10561@63,seq904@8,0.9878787878787878
seq10561@63,seq16381@7,0.9878787878787878
seq10561@63,seq20@9112,0.9878787878787878
seq10561@63,seq1764@80,0.9878787878787878
seq10561@63,seq5688@45,0.9878787878787878
seq10561@63,seq3458@45,0.9999999999999999
seq10561@63,seq5512@19,0.9878787878787878
seq10561@63,seq38892@8,0.9878787878787878
seq10561@63,seq10450@19,0.9878787878787878
seq10561@63,seq5148@11,0.9878787878787878
seq10561@63,seq10@777,0.9878787878787878
seq10561@63,seq7938@13,0.9878787878787878
seq10561@63,seq14282@7,0.9878787878787878
seq10561@63,seq47@726,0.9878787878787878
seq10561@63,seq1048@179,0.9878787878787878
seq10561@63,seq1649@77,0.9636363636363635
seq10561@63,seq4972@45,0.9878787878787878
seq10561@63,seq15878@37,0.9878787878787878
seq10561@63,seq18569@7,0.9878787878787878
seq10561@63,seq11801@22,0.9878787878787878
seq10561@63,seq6754@61,0.9878787878787878
seq10561@63,seq5124@19,0.9878787878787878
seq10561@63,seq7948@16,0.9878787878787878
seq10561@63,seq19010@8,0.9878787878787878
seq10561@63,seq7182@27,0.9878787878787878
seq10561@63,seq3787@7,0.9878787878787878
seq10561@63,seq1769@102,0.9878787878787878
seq10561@63,seq1239@114,0.9878787878787878
seq10561@63,seq170@101,0.9636363636363635
seq10561@63,seq3008@98,0.9878787878787878
seq10561@63,seq19@69,0.9878787878787878
seq10561@63,seq1327@68,0.9878787878787878
seq10561@63,seq1699@66,0.9878787878787878
seq10561@63,seq3122@63,0.9878787878787878
seq10561@63,seq6883@49,0.9878787878787878
seq10561@63,seq17098@41,0.9878787878787878
seq10561@63,seq3970@32,0.9878787878787878
seq10561@63,seq4855@27,0.9878787878787878
seq10561@63,seq4449@25,0.9636363636363635
seq10561@63,seq1534@18,0.9878787878787878
seq10561@63,seq26045@16,0.9636363636363635
seq10561@63,seq1233@15,0.9878787878787878
seq10561@63,seq9906@12,0.9878787878787878
seq10561@63,seq241@10,0.9757575757575757
seq10561@63,seq16227@8,0.9878787878787878
seq10561@63,seq17687@7,0.9878787878787878
seq302@118,seq619@378,0.9999999999999999
seq302@118,seq9774@9,0.9999999999999999
seq302@118,seq4248@8,0.9999999999999999
seq302@118,seq27@113,0.9878787878787878
seq302@118,seq6993@20,0.9999999999999999
seq302@118,seq1843@112,0.9999999999999999
seq302@118,seq16003@68,0.9999999999999999
seq302@118,seq4795@46,0.9999999999999999
seq302@118,seq915@43,0.9999999999999999
seq302@118,seq8547@33,0.9999999999999999
seq302@118,seq9023@33,0.9999999999999999
seq302@118,seq38@25,0.9999999999999999
seq302@118,seq712@21,0.9999999999999999
seq302@118,seq8536@19,0.9999999999999999
seq302@118,seq28636@19,0.9878787878787878
seq302@118,seq13032@18,0.9999999999999999
seq302@118,seq11234@12,0.9999999999999999
seq302@118,seq6716@11,0.9999999999999999
seq302@118,seq5073@10,0.9999999999999999
seq302@118,seq875@8,0.9999999999999999
seq302@118,seq904@8,0.9999999999999999
seq302@118,seq16381@7,0.9999999999999999
seq302@118,seq20@9112,0.9999999999999999
seq302@118,seq1764@80,0.9999999999999999
seq302@118,seq5688@45,0.9999999999999999
seq302@118,seq3458@45,0.9878787878787878
seq302@118,seq5512@19,0.9999999999999999
seq302@118,seq38892@8,0.9999999999999999
seq302@118,seq10450@19,0.9999999999999999
seq302@118,seq5148@11,0.9999999999999999
seq302@118,seq10@777,0.9999999999999999
seq302@118,seq7938@13,0.9999999999999999
