Protein1,Protein2,SpearmanSimilarity
naive,seq3042@5,0.9999999999999999
naive,seq1776@8,0.9999999999999999
naive,seq1294@19,0.9999999999999999
naive,seq7819@5,0.9999999999999999
naive,seq164@36,0.9999999999999999
naive,seq4535@11,0.9999999999999999
naive,seq2493@24,0.9999999999999999
naive,seq2494@10,0.9878787878787878
naive,seq238@52,0.9999999999999999
naive,seq14196@6,0.9878787878787878
naive,seq2294@8,0.9999999999999999
naive,seq1827@5,0.9999999999999999
naive,seq9053@6,0.9999999999999999
naive,seq3722@5,0.9999999999999999
naive,seq2203@24,0.9999999999999999
naive,seq11723@5,0.9999999999999999
naive,seq809@11,0.9999999999999999
naive,seq13779@5,0.9878787878787878
naive,seq8948@7,0.9999999999999999
naive,seq797@4,0.9999999999999999
naive,seq2316@33,0.9999999999999999
naive,seq4819@4,0.9999999999999999
naive,seq21@9,0.9878787878787878
naive,seq5162@4,0.9999999999999999
naive,seq2672@18,0.9999999999999999
naive,seq6759@4,0.9999999999999999
naive,seq2278@7,0.9999999999999999
naive,seq7246@4,0.9999999999999999
naive,seq1083@6,0.9999999999999999
naive,seq7659@4,0.9999999999999999
naive,seq1651@26,0.9999999999999999
naive,seq11542@4,0.9999999999999999
naive,seq453@7,0.9878787878787878
naive,seq885@3,0.9999999999999999
naive,seq4721@14,0.9999999999999999
naive,seq3834@3,0.9999999999999999
naive,seq815@10,0.9999999999999999
naive,seq12271@3,0.9999999999999999
naive,seq3678@8,0.9999999999999999
naive,seq13621@3,0.9999999999999999
naive,seq7329@8,0.9999999999999999
naive,seq21971@3,0.9999999999999999
naive,seq942@11,0.9999999999999999
naive,seq26665@3,0.9999999999999999
naive,seq16968@3,0.9999999999999999
naive,seq2239@31,0.9999999999999999
naive,seq1170@45,0.9999999999999999
naive,seq1763@38,0.9999999999999999
naive,seq2011@31,0.9999999999999999
naive,seq29@30,0.9999999999999999
naive,seq1054@30,0.9999999999999999
naive,seq2096@28,0.9999999999999999
naive,seq1829@19,0.9999999999999999
naive,seq1272@10,0.9999999999999999
naive,seq7638@9,0.9999999999999999
naive,seq2444@8,0.9999999999999999
naive,seq10316@8,0.9999999999999999
naive,seq23@7,0.9999999999999999
naive,seq1775@7,0.9999999999999999
naive,seq7715@7,0.9999999999999999
naive,seq239@6,0.9999999999999999
naive,seq7775@6,0.9999999999999999
naive,seq13093@6,0.9999999999999999
seq3042@5,seq1776@8,0.9999999999999999
seq3042@5,seq1294@19,0.9999999999999999
seq3042@5,seq7819@5,0.9999999999999999
seq3042@5,seq164@36,0.9999999999999999
seq3042@5,seq4535@11,0.9999999999999999
seq3042@5,seq2493@24,0.9999999999999999
seq3042@5,seq2494@10,0.9878787878787878
seq3042@5,seq238@52,0.9999999999999999
seq3042@5,seq14196@6,0.9878787878787878
seq3042@5,seq2294@8,0.9999999999999999
seq3042@5,seq1827@5,0.9999999999999999
seq3042@5,seq9053@6,0.9999999999999999
seq3042@5,seq3722@5,0.9999999999999999
seq3042@5,seq2203@24,0.9999999999999999
seq3042@5,seq11723@5,0.9999999999999999
seq3042@5,seq809@11,0.9999999999999999
seq3042@5,seq13779@5,0.9878787878787878
seq3042@5,seq8948@7,0.9999999999999999
seq3042@5,seq797@4,0.9999999999999999
seq3042@5,seq2316@33,0.9999999999999999
seq3042@5,seq4819@4,0.9999999999999999
seq3042@5,seq21@9,0.9878787878787878
seq3042@5,seq5162@4,0.9999999999999999
seq3042@5,seq2672@18,0.9999999999999999
seq3042@5,seq6759@4,0.9999999999999999
seq3042@5,seq2278@7,0.9999999999999999
seq3042@5,seq7246@4,0.9999999999999999
seq3042@5,seq1083@6,0.9999999999999999
seq3042@5,seq7659@4,0.9999999999999999
seq3042@5,seq1651@26,0.9999999999999999
seq3042@5,seq11542@4,0.9999999999999999
seq3042@5,seq453@7,0.9878787878787878
seq3042@5,seq885@3,0.9999999999999999
seq3042@5,seq4721@14,0.9999999999999999
seq3042@5,seq3834@3,0.9999999999999999
seq3042@5,seq815@10,0.9999999999999999
seq3042@5,seq12271@3,0.9999999999999999
seq3042@5,seq3678@8,0.9999999999999999
seq3042@5,seq13621@3,0.9999999999999999
seq3042@5,seq7329@8,0.9999999999999999
seq3042@5,seq21971@3,0.9999999999999999
seq3042@5,seq942@11,0.9999999999999999
seq3042@5,seq26665@3,0.9999999999999999
seq3042@5,seq16968@3,0.9999999999999999
seq3042@5,seq2239@31,0.9999999999999999
seq3042@5,seq1170@45,0.9999999999999999
seq3042@5,seq1763@38,0.9999999999999999
seq3042@5,seq2011@31,0.9999999999999999
seq3042@5,seq29@30,0.9999999999999999
seq3042@5,seq1054@30,0.9999999999999999
seq3042@5,seq2096@28,0.9999999999999999
seq3042@5,seq1829@19,0.9999999999999999
seq3042@5,seq1272@10,0.9999999999999999
seq3042@5,seq7638@9,0.9999999999999999
seq3042@5,seq2444@8,0.9999999999999999
seq3042@5,seq10316@8,0.9999999999999999
seq3042@5,seq23@7,0.9999999999999999
seq3042@5,seq1775@7,0.9999999999999999
seq3042@5,seq7715@7,0.9999999999999999
seq3042@5,seq239@6,0.9999999999999999
seq3042@5,seq7775@6,0.9999999999999999
seq3042@5,seq13093@6,0.9999999999999999
seq1776@8,seq1294@19,0.9999999999999999
seq1776@8,seq7819@5,0.9999999999999999
seq1776@8,seq164@36,0.9999999999999999
seq1776@8,seq4535@11,0.9999999999999999
seq1776@8,seq2493@24,0.9999999999999999
seq1776@8,seq2494@10,0.9878787878787878
seq1776@8,seq238@52,0.9999999999999999
seq1776@8,seq14196@6,0.9878787878787878
seq1776@8,seq2294@8,0.9999999999999999
seq1776@8,seq1827@5,0.9999999999999999
seq1776@8,seq9053@6,0.9999999999999999
seq1776@8,seq3722@5,0.9999999999999999
seq1776@8,seq2203@24,0.9999999999999999
seq1776@8,seq11723@5,0.9999999999999999
seq1776@8,seq809@11,0.9999999999999999
seq1776@8,seq13779@5,0.9878787878787878
seq1776@8,seq8948@7,0.9999999999999999
seq1776@8,seq797@4,0.9999999999999999
seq1776@8,seq2316@33,0.9999999999999999
seq1776@8,seq4819@4,0.9999999999999999
seq1776@8,seq21@9,0.9878787878787878
seq1776@8,seq5162@4,0.9999999999999999
seq1776@8,seq2672@18,0.9999999999999999
seq1776@8,seq6759@4,0.9999999999999999
seq1776@8,seq2278@7,0.9999999999999999
seq1776@8,seq7246@4,0.9999999999999999
seq1776@8,seq1083@6,0.9999999999999999
seq1776@8,seq7659@4,0.9999999999999999
seq1776@8,seq1651@26,0.9999999999999999
seq1776@8,seq11542@4,0.9999999999999999
seq1776@8,seq453@7,0.9878787878787878
seq1776@8,seq885@3,0.9999999999999999
seq1776@8,seq4721@14,0.9999999999999999
seq1776@8,seq3834@3,0.9999999999999999
seq1776@8,seq815@10,0.9999999999999999
seq1776@8,seq12271@3,0.9999999999999999
seq1776@8,seq3678@8,0.9999999999999999
seq1776@8,seq13621@3,0.9999999999999999
seq1776@8,seq7329@8,0.9999999999999999
seq1776@8,seq21971@3,0.9999999999999999
seq1776@8,seq942@11,0.9999999999999999
seq1776@8,seq26665@3,0.9999999999999999
seq1776@8,seq16968@3,0.9999999999999999
seq1776@8,seq2239@31,0.9999999999999999
seq1776@8,seq1170@45,0.9999999999999999
seq1776@8,seq1763@38,0.9999999999999999
seq1776@8,seq2011@31,0.9999999999999999
seq1776@8,seq29@30,0.9999999999999999
seq1776@8,seq1054@30,0.9999999999999999
seq1776@8,seq2096@28,0.9999999999999999
seq1776@8,seq1829@19,0.9999999999999999
seq1776@8,seq1272@10,0.9999999999999999
seq1776@8,seq7638@9,0.9999999999999999
seq1776@8,seq2444@8,0.9999999999999999
seq1776@8,seq10316@8,0.9999999999999999
seq1776@8,seq23@7,0.9999999999999999
seq1776@8,seq1775@7,0.9999999999999999
seq1776@8,seq7715@7,0.9999999999999999
seq1776@8,seq239@6,0.9999999999999999
seq1776@8,seq7775@6,0.9999999999999999
seq1776@8,seq13093@6,0.9999999999999999
seq1294@19,seq7819@5,0.9999999999999999
seq1294@19,seq164@36,0.9999999999999999
seq1294@19,seq4535@11,0.9999999999999999
seq1294@19,seq2493@24,0.9999999999999999
seq1294@19,seq2494@10,0.9878787878787878
seq1294@19,seq238@52,0.9999999999999999
seq1294@19,seq14196@6,0.9878787878787878
seq1294@19,seq2294@8,0.9999999999999999
seq1294@19,seq1827@5,0.9999999999999999
seq1294@19,seq9053@6,0.9999999999999999
seq1294@19,seq3722@5,0.9999999999999999
seq1294@19,seq2203@24,0.9999999999999999
seq1294@19,seq11723@5,0.9999999999999999
seq1294@19,seq809@11,0.9999999999999999
seq1294@19,seq13779@5,0.9878787878787878
seq1294@19,seq8948@7,0.9999999999999999
seq1294@19,seq797@4,0.9999999999999999
seq1294@19,seq2316@33,0.9999999999999999
seq1294@19,seq4819@4,0.9999999999999999
