Protein1,Protein2,SpearmanSimilarity
naive,seq4725@4,0.9999999999999999
naive,seq276@3,0.9999999999999999
naive,seq712@3,0.9878787878787878
naive,seq757@3,0.9999999999999999
naive,seq1424@3,0.9999999999999999
naive,seq221@2,0.9999999999999999
naive,seq3622@2,0.9999999999999999
naive,seq6293@2,0.9999999999999999
naive,seq7134@2,0.9999999999999999
naive,seq14179@2,0.9999999999999999
naive,seq17948@2,0.9999999999999999
naive,seq19@917,0.9999999999999999
naive,seq20544@2,0.9999999999999999
naive,seq5388@2,0.9999999999999999
naive,seq4649@8,0.9999999999999999
naive,seq14199@3,0.9999999999999999
naive,seq319@27,0.9999999999999999
naive,seq200@7,0.9999999999999999
naive,seq2884@46,0.9999999999999999
naive,seq1486@4,0.9999999999999999
naive,seq3472@7,0.9999999999999999
naive,seq526@3,0.9999999999999999
naive,seq7534@5,0.9999999999999999
naive,seq6331@3,0.9999999999999999
naive,seq7977@5,0.9999999999999999
naive,seq9495@3,0.9999999999999999
naive,seq569@31,0.9999999999999999
naive,seq10572@3,0.9999999999999999
naive,seq225@14,0.9999999999999999
naive,seq14021@3,0.9999999999999999
naive,seq888@22,0.9999999999999999
naive,seq1826@2,0.9999999999999999
naive,seq750@16,0.9999999999999999
naive,seq3750@2,0.9999999999999999
naive,seq219@4,0.9999999999999999
naive,seq6308@2,0.9999999999999999
naive,seq4869@3,0.9999999999999999
naive,seq3295@17,0.9999999999999999
naive,seq8153@2,0.9999999999999999
naive,seq15631@3,0.9999999999999999
naive,seq6565@6,0.9999999999999999
naive,seq8764@2,0.9999999999999999
naive,seq2900@5,0.9999999999999999
naive,seq724@11,0.9999999999999999
naive,seq9594@2,0.9999999999999999
naive,seq985@9,0.9999999999999999
naive,seq11038@2,0.9999999999999999
naive,seq1751@10,0.9999999999999999
naive,seq12322@2,0.9999999999999999
naive,seq8351@2,0.9999999999999999
naive,seq74@23,0.9999999999999999
naive,seq14613@2,0.9999999999999999
naive,seq586@3,0.9999999999999999
naive,seq121@33,0.9999999999999999
naive,seq3257@5,0.9999999999999999
naive,seq1661@16,0.9999999999999999
naive,seq3496@14,0.9999999999999999
naive,seq657@16,0.9999999999999999
naive,seq619@39,0.9999999999999999
naive,seq2149@29,0.9999999999999999
naive,seq176@25,0.9999999999999999
naive,seq5540@18,0.9999999999999999
naive,seq1172@13,0.9999999999999999
naive,seq6557@11,0.9999999999999999
naive,seq2294@10,0.9999999999999999
naive,seq5670@10,0.9999999999999999
naive,seq7624@10,0.9999999999999999
naive,seq1586@8,0.9999999999999999
naive,seq2833@8,0.9999999999999999
naive,seq3672@8,0.9999999999999999
naive,seq1258@6,0.9999999999999999
naive,seq80@5,0.9999999999999999
naive,seq12563@4,0.9878787878787878
naive,seq3880@4,0.9999999999999999
naive,seq6336@3,0.9999999999999999
naive,seq767@2,0.9999999999999999
naive,seq6674@2,0.9999999999999999
naive,seq9254@2,0.9999999999999999
naive,seq14203@2,0.9999999999999999
naive,seq242@13,0.9999999999999999
naive,seq2408@28,0.9999999999999999
naive,seq5@14279,0.9999999999999999
naive,seq190@11,0.9999999999999999
naive,seq1700@2,0.9999999999999999
naive,seq9598@2,0.9999999999999999
naive,seq4099@21,0.9999999999999999
naive,seq2519@3,0.9999999999999999
naive,seq4258@3,0.9999999999999999
seq4725@4,seq276@3,0.9999999999999999
seq4725@4,seq712@3,0.9878787878787878
seq4725@4,seq757@3,0.9999999999999999
seq4725@4,seq1424@3,0.9999999999999999
seq4725@4,seq221@2,0.9999999999999999
seq4725@4,seq3622@2,0.9999999999999999
seq4725@4,seq6293@2,0.9999999999999999
seq4725@4,seq7134@2,0.9999999999999999
seq4725@4,seq14179@2,0.9999999999999999
seq4725@4,seq17948@2,0.9999999999999999
seq4725@4,seq19@917,0.9999999999999999
seq4725@4,seq20544@2,0.9999999999999999
seq4725@4,seq5388@2,0.9999999999999999
seq4725@4,seq4649@8,0.9999999999999999
seq4725@4,seq14199@3,0.9999999999999999
seq4725@4,seq319@27,0.9999999999999999
seq4725@4,seq200@7,0.9999999999999999
seq4725@4,seq2884@46,0.9999999999999999
seq4725@4,seq1486@4,0.9999999999999999
seq4725@4,seq3472@7,0.9999999999999999
seq4725@4,seq526@3,0.9999999999999999
seq4725@4,seq7534@5,0.9999999999999999
seq4725@4,seq6331@3,0.9999999999999999
seq4725@4,seq7977@5,0.9999999999999999
seq4725@4,seq9495@3,0.9999999999999999
seq4725@4,seq569@31,0.9999999999999999
seq4725@4,seq10572@3,0.9999999999999999
seq4725@4,seq225@14,0.9999999999999999
seq4725@4,seq14021@3,0.9999999999999999
seq4725@4,seq888@22,0.9999999999999999
seq4725@4,seq1826@2,0.9999999999999999
seq4725@4,seq750@16,0.9999999999999999
seq4725@4,seq3750@2,0.9999999999999999
seq4725@4,seq219@4,0.9999999999999999
seq4725@4,seq6308@2,0.9999999999999999
seq4725@4,seq4869@3,0.9999999999999999
seq4725@4,seq3295@17,0.9999999999999999
seq4725@4,seq8153@2,0.9999999999999999
seq4725@4,seq15631@3,0.9999999999999999
seq4725@4,seq6565@6,0.9999999999999999
seq4725@4,seq8764@2,0.9999999999999999
seq4725@4,seq2900@5,0.9999999999999999
seq4725@4,seq724@11,0.9999999999999999
seq4725@4,seq9594@2,0.9999999999999999
seq4725@4,seq985@9,0.9999999999999999
seq4725@4,seq11038@2,0.9999999999999999
seq4725@4,seq1751@10,0.9999999999999999
seq4725@4,seq12322@2,0.9999999999999999
seq4725@4,seq8351@2,0.9999999999999999
seq4725@4,seq74@23,0.9999999999999999
seq4725@4,seq14613@2,0.9999999999999999
seq4725@4,seq586@3,0.9999999999999999
seq4725@4,seq121@33,0.9999999999999999
seq4725@4,seq3257@5,0.9999999999999999
seq4725@4,seq1661@16,0.9999999999999999
seq4725@4,seq3496@14,0.9999999999999999
seq4725@4,seq657@16,0.9999999999999999
seq4725@4,seq619@39,0.9999999999999999
seq4725@4,seq2149@29,0.9999999999999999
seq4725@4,seq176@25,0.9999999999999999
seq4725@4,seq5540@18,0.9999999999999999
seq4725@4,seq1172@13,0.9999999999999999
seq4725@4,seq6557@11,0.9999999999999999
seq4725@4,seq2294@10,0.9999999999999999
seq4725@4,seq5670@10,0.9999999999999999
seq4725@4,seq7624@10,0.9999999999999999
seq4725@4,seq1586@8,0.9999999999999999
seq4725@4,seq2833@8,0.9999999999999999
seq4725@4,seq3672@8,0.9999999999999999
seq4725@4,seq1258@6,0.9999999999999999
seq4725@4,seq80@5,0.9999999999999999
seq4725@4,seq12563@4,0.9878787878787878
seq4725@4,seq3880@4,0.9999999999999999
seq4725@4,seq6336@3,0.9999999999999999
seq4725@4,seq767@2,0.9999999999999999
seq4725@4,seq6674@2,0.9999999999999999
seq4725@4,seq9254@2,0.9999999999999999
seq4725@4,seq14203@2,0.9999999999999999
seq4725@4,seq242@13,0.9999999999999999
seq4725@4,seq2408@28,0.9999999999999999
seq4725@4,seq5@14279,0.9999999999999999
seq4725@4,seq190@11,0.9999999999999999
seq4725@4,seq1700@2,0.9999999999999999
seq4725@4,seq9598@2,0.9999999999999999
