Protein1,Protein2,SpearmanSimilarity
naive,seq5799@45,0.9999999999999999
naive,seq26758@34,0.9999999999999999
naive,seq27204@15,0.9999999999999999
naive,seq5183@20,0.9999999999999999
naive,seq462@164,0.9999999999999999
naive,seq9745@144,0.9999999999999999
naive,seq9685@138,0.9999999999999999
naive,seq822@100,0.9999999999999999
naive,seq15366@96,0.9999999999999999
naive,seq5266@87,0.9999999999999999
naive,seq23573@86,0.9999999999999999
naive,seq6259@86,0.9999999999999999
naive,seq3310@38,0.9999999999999999
naive,seq13120@18,0.9999999999999999
naive,seq1784@14,0.9999999999999999
naive,seq6@123105,0.9999999999999999
naive,seq14801@14,0.9999999999999999
naive,seq297@245,0.9999999999999999
naive,seq1797@74,0.9999999999999999
naive,seq17054@21,0.9999999999999999
naive,seq7863@151,0.9999999999999999
naive,seq38571@42,0.9999999999999999
naive,seq945@52,0.9999999999999999
seq5799@45,seq26758@34,0.9999999999999999
seq5799@45,seq27204@15,0.9999999999999999
seq5799@45,seq5183@20,0.9999999999999999
seq5799@45,seq462@164,0.9999999999999999
seq5799@45,seq9745@144,0.9999999999999999
seq5799@45,seq9685@138,0.9999999999999999
seq5799@45,seq822@100,0.9999999999999999
seq5799@45,seq15366@96,0.9999999999999999
seq5799@45,seq5266@87,0.9999999999999999
seq5799@45,seq23573@86,0.9999999999999999
seq5799@45,seq6259@86,0.9999999999999999
seq5799@45,seq3310@38,0.9999999999999999
seq5799@45,seq13120@18,0.9999999999999999
seq5799@45,seq1784@14,0.9999999999999999
seq5799@45,seq6@123105,0.9999999999999999
seq5799@45,seq14801@14,0.9999999999999999
seq5799@45,seq297@245,0.9999999999999999
seq5799@45,seq1797@74,0.9999999999999999
seq5799@45,seq17054@21,0.9999999999999999
seq5799@45,seq7863@151,0.9999999999999999
seq5799@45,seq38571@42,0.9999999999999999
seq5799@45,seq945@52,0.9999999999999999
seq26758@34,seq27204@15,0.9999999999999999
seq26758@34,seq5183@20,0.9999999999999999
seq26758@34,seq462@164,0.9999999999999999
seq26758@34,seq9745@144,0.9999999999999999
seq26758@34,seq9685@138,0.9999999999999999
seq26758@34,seq822@100,0.9999999999999999
seq26758@34,seq15366@96,0.9999999999999999
seq26758@34,seq5266@87,0.9999999999999999
seq26758@34,seq23573@86,0.9999999999999999
seq26758@34,seq6259@86,0.9999999999999999
seq26758@34,seq3310@38,0.9999999999999999
seq26758@34,seq13120@18,0.9999999999999999
seq26758@34,seq1784@14,0.9999999999999999
seq26758@34,seq6@123105,0.9999999999999999
seq26758@34,seq14801@14,0.9999999999999999
seq26758@34,seq297@245,0.9999999999999999
seq26758@34,seq1797@74,0.9999999999999999
seq26758@34,seq17054@21,0.9999999999999999
seq26758@34,seq7863@151,0.9999999999999999
seq26758@34,seq38571@42,0.9999999999999999
seq26758@34,seq945@52,0.9999999999999999
seq27204@15,seq5183@20,0.9999999999999999
seq27204@15,seq462@164,0.9999999999999999
seq27204@15,seq9745@144,0.9999999999999999
seq27204@15,seq9685@138,0.9999999999999999
seq27204@15,seq822@100,0.9999999999999999
seq27204@15,seq15366@96,0.9999999999999999
seq27204@15,seq5266@87,0.9999999999999999
seq27204@15,seq23573@86,0.9999999999999999
seq27204@15,seq6259@86,0.9999999999999999
seq27204@15,seq3310@38,0.9999999999999999
seq27204@15,seq13120@18,0.9999999999999999
seq27204@15,seq1784@14,0.9999999999999999
seq27204@15,seq6@123105,0.9999999999999999
seq27204@15,seq14801@14,0.9999999999999999
seq27204@15,seq297@245,0.9999999999999999
seq27204@15,seq1797@74,0.9999999999999999
seq27204@15,seq17054@21,0.9999999999999999
seq27204@15,seq7863@151,0.9999999999999999
seq27204@15,seq38571@42,0.9999999999999999
seq27204@15,seq945@52,0.9999999999999999
seq5183@20,seq462@164,0.9999999999999999
seq5183@20,seq9745@144,0.9999999999999999
seq5183@20,seq9685@138,0.9999999999999999
seq5183@20,seq822@100,0.9999999999999999
seq5183@20,seq15366@96,0.9999999999999999
seq5183@20,seq5266@87,0.9999999999999999
seq5183@20,seq23573@86,0.9999999999999999
seq5183@20,seq6259@86,0.9999999999999999
seq5183@20,seq3310@38,0.9999999999999999
seq5183@20,seq13120@18,0.9999999999999999
seq5183@20,seq1784@14,0.9999999999999999
seq5183@20,seq6@123105,0.9999999999999999
seq5183@20,seq14801@14,0.9999999999999999
seq5183@20,seq297@245,0.9999999999999999
seq5183@20,seq1797@74,0.9999999999999999
seq5183@20,seq17054@21,0.9999999999999999
seq5183@20,seq7863@151,0.9999999999999999
seq5183@20,seq38571@42,0.9999999999999999
seq5183@20,seq945@52,0.9999999999999999
seq462@164,seq9745@144,0.9999999999999999
seq462@164,seq9685@138,0.9999999999999999
seq462@164,seq822@100,0.9999999999999999
seq462@164,seq15366@96,0.9999999999999999
seq462@164,seq5266@87,0.9999999999999999
seq462@164,seq23573@86,0.9999999999999999
seq462@164,seq6259@86,0.9999999999999999
seq462@164,seq3310@38,0.9999999999999999
seq462@164,seq13120@18,0.9999999999999999
seq462@164,seq1784@14,0.9999999999999999
seq462@164,seq6@123105,0.9999999999999999
seq462@164,seq14801@14,0.9999999999999999
seq462@164,seq297@245,0.9999999999999999
seq462@164,seq1797@74,0.9999999999999999
seq462@164,seq17054@21,0.9999999999999999
seq462@164,seq7863@151,0.9999999999999999
seq462@164,seq38571@42,0.9999999999999999
seq462@164,seq945@52,0.9999999999999999
seq9745@144,seq9685@138,0.9999999999999999
seq9745@144,seq822@100,0.9999999999999999
seq9745@144,seq15366@96,0.9999999999999999
seq9745@144,seq5266@87,0.9999999999999999
seq9745@144,seq23573@86,0.9999999999999999
seq9745@144,seq6259@86,0.9999999999999999
seq9745@144,seq3310@38,0.9999999999999999
seq9745@144,seq13120@18,0.9999999999999999
seq9745@144,seq1784@14,0.9999999999999999
seq9745@144,seq6@123105,0.9999999999999999
seq9745@144,seq14801@14,0.9999999999999999
seq9745@144,seq297@245,0.9999999999999999
seq9745@144,seq1797@74,0.9999999999999999
seq9745@144,seq17054@21,0.9999999999999999
seq9745@144,seq7863@151,0.9999999999999999
seq9745@144,seq38571@42,0.9999999999999999
seq9745@144,seq945@52,0.9999999999999999
seq9685@138,seq822@100,0.9999999999999999
seq9685@138,seq15366@96,0.9999999999999999
seq9685@138,seq5266@87,0.9999999999999999
seq9685@138,seq23573@86,0.9999999999999999
seq9685@138,seq6259@86,0.9999999999999999
seq9685@138,seq3310@38,0.9999999999999999
seq9685@138,seq13120@18,0.9999999999999999
seq9685@138,seq1784@14,0.9999999999999999
seq9685@138,seq6@123105,0.9999999999999999
seq9685@138,seq14801@14,0.9999999999999999
seq9685@138,seq297@245,0.9999999999999999
seq9685@138,seq1797@74,0.9999999999999999
seq9685@138,seq17054@21,0.9999999999999999
seq9685@138,seq7863@151,0.9999999999999999
seq9685@138,seq38571@42,0.9999999999999999
seq9685@138,seq945@52,0.9999999999999999
seq822@100,seq15366@96,0.9999999999999999
seq822@100,seq5266@87,0.9999999999999999
seq822@100,seq23573@86,0.9999999999999999
seq822@100,seq6259@86,0.9999999999999999
seq822@100,seq3310@38,0.9999999999999999
seq822@100,seq13120@18,0.9999999999999999
seq822@100,seq1784@14,0.9999999999999999
seq822@100,seq6@123105,0.9999999999999999
seq822@100,seq14801@14,0.9999999999999999
seq822@100,seq297@245,0.9999999999999999
seq822@100,seq1797@74,0.9999999999999999
seq822@100,seq17054@21,0.9999999999999999
seq822@100,seq7863@151,0.9999999999999999
seq822@100,seq38571@42,0.9999999999999999
seq822@100,seq945@52,0.9999999999999999
seq15366@96,seq5266@87,0.9999999999999999
seq15366@96,seq23573@86,0.9999999999999999
seq15366@96,seq6259@86,0.9999999999999999
seq15366@96,seq3310@38,0.9999999999999999
seq15366@96,seq13120@18,0.9999999999999999
seq15366@96,seq1784@14,0.9999999999999999
seq15366@96,seq6@123105,0.9999999999999999
seq15366@96,seq14801@14,0.9999999999999999
seq15366@96,seq297@245,0.9999999999999999
seq15366@96,seq1797@74,0.9999999999999999
seq15366@96,seq17054@21,0.9999999999999999
seq15366@96,seq7863@151,0.9999999999999999
seq15366@96,seq38571@42,0.9999999999999999
seq15366@96,seq945@52,0.9999999999999999
seq5266@87,seq23573@86,0.9999999999999999
seq5266@87,seq6259@86,0.9999999999999999
seq5266@87,seq3310@38,0.9999999999999999
seq5266@87,seq13120@18,0.9999999999999999
seq5266@87,seq1784@14,0.9999999999999999
seq5266@87,seq6@123105,0.9999999999999999
seq5266@87,seq14801@14,0.9999999999999999
seq5266@87,seq297@245,0.9999999999999999
seq5266@87,seq1797@74,0.9999999999999999
seq5266@87,seq17054@21,0.9999999999999999
seq5266@87,seq7863@151,0.9999999999999999
seq5266@87,seq38571@42,0.9999999999999999
seq5266@87,seq945@52,0.9999999999999999
seq23573@86,seq6259@86,0.9999999999999999
seq23573@86,seq3310@38,0.9999999999999999
seq23573@86,seq13120@18,0.9999999999999999
seq23573@86,seq1784@14,0.9999999999999999
seq23573@86,seq6@123105,0.9999999999999999
seq23573@86,seq14801@14,0.9999999999999999
seq23573@86,seq297@245,0.9999999999999999
seq23573@86,seq1797@74,0.9999999999999999
seq23573@86,seq17054@21,0.9999999999999999
seq23573@86,seq7863@151,0.9999999999999999
seq23573@86,seq38571@42,0.9999999999999999
seq23573@86,seq945@52,0.9999999999999999
seq6259@86,seq3310@38,0.9999999999999999
seq6259@86,seq13120@18,0.9999999999999999
seq6259@86,seq1784@14,0.9999999999999999
seq6259@86,seq6@123105,0.9999999999999999
seq6259@86,seq14801@14,0.9999999999999999
seq6259@86,seq297@245,0.9999999999999999
seq6259@86,seq1797@74,0.9999999999999999
seq6259@86,seq17054@21,0.9999999999999999
seq6259@86,seq7863@151,0.9999999999999999
seq6259@86,seq38571@42,0.9999999999999999
seq6259@86,seq945@52,0.9999999999999999
seq3310@38,seq13120@18,0.9999999999999999
seq3310@38,seq1784@14,0.9999999999999999
seq3310@38,seq6@123105,0.9999999999999999
seq3310@38,seq14801@14,0.9999999999999999
seq3310@38,seq297@245,0.9999999999999999
seq3310@38,seq1797@74,0.9999999999999999
seq3310@38,seq17054@21,0.9999999999999999
seq3310@38,seq7863@151,0.9999999999999999
seq3310@38,seq38571@42,0.9999999999999999
seq3310@38,seq945@52,0.9999999999999999
seq13120@18,seq1784@14,0.9999999999999999
seq13120@18,seq6@123105,0.9999999999999999
seq13120@18,seq14801@14,0.9999999999999999
seq13120@18,seq297@245,0.9999999999999999
seq13120@18,seq1797@74,0.9999999999999999
seq13120@18,seq17054@21,0.9999999999999999
seq13120@18,seq7863@151,0.9999999999999999
seq13120@18,seq38571@42,0.9999999999999999
seq13120@18,seq945@52,0.9999999999999999
seq1784@14,seq6@123105,0.9999999999999999
seq1784@14,seq14801@14,0.9999999999999999
seq1784@14,seq297@245,0.9999999999999999
seq1784@14,seq1797@74,0.9999999999999999
seq1784@14,seq17054@21,0.9999999999999999
seq1784@14,seq7863@151,0.9999999999999999
seq1784@14,seq38571@42,0.9999999999999999
seq1784@14,seq945@52,0.9999999999999999
seq6@123105,seq14801@14,0.9999999999999999
seq6@123105,seq297@245,0.9999999999999999
seq6@123105,seq1797@74,0.9999999999999999
seq6@123105,seq17054@21,0.9999999999999999
seq6@123105,seq7863@151,0.9999999999999999
seq6@123105,seq38571@42,0.9999999999999999
seq6@123105,seq945@52,0.9999999999999999
seq14801@14,seq297@245,0.9999999999999999
seq14801@14,seq1797@74,0.9999999999999999
seq14801@14,seq17054@21,0.9999999999999999
seq14801@14,seq7863@151,0.9999999999999999
seq14801@14,seq38571@42,0.9999999999999999
seq14801@14,seq945@52,0.9999999999999999
seq297@245,seq1797@74,0.9999999999999999
seq297@245,seq17054@21,0.9999999999999999
seq297@245,seq7863@151,0.9999999999999999
seq297@245,seq38571@42,0.9999999999999999
seq297@245,seq945@52,0.9999999999999999
seq1797@74,seq17054@21,0.9999999999999999
seq1797@74,seq7863@151,0.9999999999999999
seq1797@74,seq38571@42,0.9999999999999999
seq1797@74,seq945@52,0.9999999999999999
seq17054@21,seq7863@151,0.9999999999999999
seq17054@21,seq38571@42,0.9999999999999999
seq17054@21,seq945@52,0.9999999999999999
seq7863@151,seq38571@42,0.9999999999999999
seq7863@151,seq945@52,0.9999999999999999
seq38571@42,seq945@52,0.9999999999999999
