Protein1,Protein2,SpearmanSimilarity
naive,seq311@69,0.9999999999999999
naive,seq4884@146,0.9999999999999999
naive,seq572@46,0.9999999999999999
naive,seq640@140,0.9999999999999999
naive,seq6880@17,0.9999999999999999
naive,seq2694@179,0.9999999999999999
naive,seq54@279,0.9999999999999999
naive,seq965@18,0.9999999999999999
naive,seq33@24,0.9999999999999999
naive,seq290@75,0.9878787878787878
naive,seq1207@134,0.9999999999999999
naive,seq6322@19,0.9999999999999999
naive,seq11088@20,0.9999999999999999
naive,seq1027@190,0.9878787878787878
naive,seq12324@17,0.9878787878787878
naive,seq3040@28,0.9999999999999999
naive,seq2415@141,0.9999999999999999
naive,seq1199@51,0.9999999999999999
naive,seq503@54,0.9999999999999999
naive,seq5164@47,0.9999999999999999
naive,seq933@59,0.9999999999999999
naive,seq1475@33,0.9999999999999999
naive,seq6096@74,0.9999999999999999
naive,seq18709@30,0.9999999999999999
naive,seq4288@35,0.9999999999999999
naive,seq1957@25,0.9999999999999999
naive,seq13982@54,0.9999999999999999
naive,seq9858@41,0.9999999999999999
naive,seq3555@42,0.9999999999999999
naive,seq250@362,0.9999999999999999
naive,seq2351@23,0.9878787878787878
naive,seq449@137,0.9999999999999999
naive,seq7853@23,0.9999999999999999
naive,seq1469@255,0.9999999999999999
naive,seq4797@20,0.9999999999999999
naive,seq1693@166,0.9999999999999999
naive,seq16170@20,0.9999999999999999
naive,seq177@182,0.9999999999999999
naive,seq18977@20,0.9999999999999999
naive,seq7851@38,0.9999999999999999
naive,seq2414@258,0.9999999999999999
naive,seq22741@20,0.9999999999999999
naive,seq8251@76,0.9999999999999999
naive,seq25@311,0.9999999999999999
naive,seq2475@18,0.9878787878787878
naive,seq6287@48,0.9999999999999999
naive,seq8931@18,0.9999999999999999
naive,seq4820@62,0.9999999999999999
naive,seq33979@18,0.9999999999999999
naive,seq1465@72,0.9999999999999999
naive,seq2038@17,0.9999999999999999
naive,seq4857@35,0.9999999999999999
naive,seq40@232,0.9999999999999999
naive,seq4777@17,0.9999999999999999
naive,seq2734@153,0.9999999999999999
naive,seq39503@17,0.9878787878787878
naive,seq10783@38,0.9999999999999999
naive,seq902@182,0.9999999999999999
naive,seq5374@16,0.9999999999999999
naive,seq2135@242,0.9999999999999999
naive,seq10980@15,0.9999999999999999
naive,seq1042@228,0.9999999999999999
naive,seq7383@14,0.9999999999999999
naive,seq3439@189,0.9999999999999999
naive,seq10410@14,0.9999999999999999
naive,seq6243@33,0.9999999999999999
naive,seq2358@161,0.9999999999999999
naive,seq13003@14,0.9999999999999999
naive,seq210@214,0.9999999999999999
naive,seq16511@14,0.9999999999999999
naive,seq310@108,0.9999999999999999
naive,seq6591@122,0.9999999999999999
naive,seq2164@102,0.9999999999999999
naive,seq4879@26,0.9999999999999999
naive,seq1451@107,0.9999999999999999
naive,seq9233@106,0.9999999999999999
naive,seq2309@88,0.9999999999999999
naive,seq4609@71,0.9999999999999999
naive,seq4332@63,0.9999999999999999
naive,seq1025@55,0.9999999999999999
naive,seq10522@50,0.9999999999999999
naive,seq2671@49,0.9999999999999999
naive,seq11826@45,0.9999999999999999
naive,seq1039@41,0.9999999999999999
naive,seq6979@24,0.9999999999999999
naive,seq3622@19,0.9878787878787878
naive,seq4814@106,0.9999999999999999
naive,seq577@163,0.9999999999999999
naive,seq1059@21,0.9999999999999999
naive,seq45791@17,0.9999999999999999
naive,seq726@868,0.9999999999999999
naive,seq502@38,0.9999999999999999
naive,seq13@122338,0.9999999999999999
naive,seq3503@47,0.9999999999999999
seq311@69,seq4884@146,0.9999999999999999
seq311@69,seq572@46,0.9999999999999999
seq311@69,seq640@140,0.9999999999999999
seq311@69,seq6880@17,0.9999999999999999
seq311@69,seq2694@179,0.9999999999999999
seq311@69,seq54@279,0.9999999999999999
seq311@69,seq965@18,0.9999999999999999
seq311@69,seq33@24,0.9999999999999999
seq311@69,seq290@75,0.9878787878787878
seq311@69,seq1207@134,0.9999999999999999
seq311@69,seq6322@19,0.9999999999999999
seq311@69,seq11088@20,0.9999999999999999
seq311@69,seq1027@190,0.9878787878787878
seq311@69,seq12324@17,0.9878787878787878
seq311@69,seq3040@28,0.9999999999999999
