Protein1,Protein2,SpearmanSimilarity
naive,seq2748@64,0.9999999999999999
naive,seq14242@39,0.9999999999999999
naive,seq1581@42,0.9999999999999999
naive,seq2706@35,0.9999999999999999
naive,seq7870@84,0.9999999999999999
naive,seq12992@35,0.9999999999999999
naive,seq1368@39,0.9999999999999999
naive,seq4374@31,0.9999999999999999
naive,seq344@34,0.9999999999999999
naive,seq16562@29,0.9999999999999999
naive,seq794@61,0.9999999999999999
naive,seq7701@27,0.9999999999999999
naive,seq11029@31,0.9999999999999999
naive,seq1175@26,0.9999999999999999
naive,seq1471@85,0.9999999999999999
naive,seq18537@25,0.9999999999999999
naive,seq8760@117,0.9999999999999999
naive,seq49444@25,0.9999999999999999
naive,seq4944@36,0.9999999999999999
naive,seq7962@24,0.9999999999999999
naive,seq633@163,0.9999999999999999
naive,seq9693@24,0.9999999999999999
naive,seq10902@34,0.9999999999999999
naive,seq16361@24,0.9999999999999999
naive,seq2523@63,0.9999999999999999
naive,seq20171@24,0.9999999999999999
naive,seq2080@46,0.9999999999999999
naive,seq6322@23,0.9999999999999999
naive,seq2288@41,0.9999999999999999
naive,seq20861@21,0.9999999999999999
naive,seq7548@66,0.9999999999999999
naive,seq34692@20,0.9999999999999999
naive,seq5071@20,0.9999999999999999
naive,seq4004@18,0.9999999999999999
naive,seq9605@100,0.9999999999999999
naive,seq6735@17,0.9999999999999999
naive,seq2729@134,0.9999999999999999
naive,seq8973@16,0.9999999999999999
naive,seq10250@26,0.9999999999999999
naive,seq665@142,0.9999999999999999
naive,seq19083@16,0.9999999999999999
naive,seq11084@28,0.9999999999999999
naive,seq827@40,0.9999999999999999
naive,seq12056@15,0.9999999999999999
naive,seq7903@50,0.9999999999999999
naive,seq304@159,0.9999999999999999
naive,seq18051@15,0.9999999999999999
naive,seq727@97,0.9999999999999999
naive,seq18658@14,0.9999999999999999
naive,seq7943@23,0.9999999999999999
naive,seq1789@33,0.9999999999999999
naive,seq3869@13,0.9999999999999999
naive,seq4911@51,0.9999999999999999
naive,seq9228@13,0.9999999999999999
naive,seq6853@35,0.9999999999999999
naive,seq5557@100,0.9999999999999999
naive,seq11119@13,0.9999999999999999
naive,seq1157@22,0.9999999999999999
naive,seq36481@13,0.9999999999999999
naive,seq2829@96,0.9999999999999999
naive,seq2945@101,0.9999999999999999
naive,seq6441@14,0.9999999999999999
naive,seq8635@17,0.9999999999999999
naive,seq51@191,0.9999999999999999
naive,seq3044@174,0.9999999999999999
naive,seq32@162,0.9999999999999999
naive,seq5261@140,0.9999999999999999
naive,seq735@110,0.9999999999999999
naive,seq59@102,0.9999999999999999
naive,seq1941@68,0.9999999999999999
naive,seq1484@47,0.9999999999999999
naive,seq4376@42,0.9999999999999999
naive,seq2344@27,0.9878787878787878
naive,seq1344@16,0.9999999999999999
naive,seq10715@16,0.9878787878787878
naive,seq11724@14,0.9999999999999999
naive,seq14484@12,0.9999999999999999
naive,seq7157@37,0.9999999999999999
naive,seq5804@94,0.9999999999999999
seq2748@64,seq14242@39,0.9999999999999999
seq2748@64,seq1581@42,0.9999999999999999
seq2748@64,seq2706@35,0.9999999999999999
seq2748@64,seq7870@84,0.9999999999999999
seq2748@64,seq12992@35,0.9999999999999999
seq2748@64,seq1368@39,0.9999999999999999
seq2748@64,seq4374@31,0.9999999999999999
seq2748@64,seq344@34,0.9999999999999999
seq2748@64,seq16562@29,0.9999999999999999
seq2748@64,seq794@61,0.9999999999999999
seq2748@64,seq7701@27,0.9999999999999999
seq2748@64,seq11029@31,0.9999999999999999
seq2748@64,seq1175@26,0.9999999999999999
seq2748@64,seq1471@85,0.9999999999999999
seq2748@64,seq18537@25,0.9999999999999999
seq2748@64,seq8760@117,0.9999999999999999
seq2748@64,seq49444@25,0.9999999999999999
seq2748@64,seq4944@36,0.9999999999999999
seq2748@64,seq7962@24,0.9999999999999999
seq2748@64,seq633@163,0.9999999999999999
seq2748@64,seq9693@24,0.9999999999999999
seq2748@64,seq10902@34,0.9999999999999999
seq2748@64,seq16361@24,0.9999999999999999
seq2748@64,seq2523@63,0.9999999999999999
seq2748@64,seq20171@24,0.9999999999999999
seq2748@64,seq2080@46,0.9999999999999999
seq2748@64,seq6322@23,0.9999999999999999
seq2748@64,seq2288@41,0.9999999999999999
seq2748@64,seq20861@21,0.9999999999999999
seq2748@64,seq7548@66,0.9999999999999999
seq2748@64,seq34692@20,0.9999999999999999
seq2748@64,seq5071@20,0.9999999999999999
seq2748@64,seq4004@18,0.9999999999999999
seq2748@64,seq9605@100,0.9999999999999999
seq2748@64,seq6735@17,0.9999999999999999
seq2748@64,seq2729@134,0.9999999999999999
seq2748@64,seq8973@16,0.9999999999999999
seq2748@64,seq10250@26,0.9999999999999999
seq2748@64,seq665@142,0.9999999999999999
seq2748@64,seq19083@16,0.9999999999999999
seq2748@64,seq11084@28,0.9999999999999999
seq2748@64,seq827@40,0.9999999999999999
seq2748@64,seq12056@15,0.9999999999999999
seq2748@64,seq7903@50,0.9999999999999999
seq2748@64,seq304@159,0.9999999999999999
seq2748@64,seq18051@15,0.9999999999999999
seq2748@64,seq727@97,0.9999999999999999
seq2748@64,seq18658@14,0.9999999999999999
seq2748@64,seq7943@23,0.9999999999999999
seq2748@64,seq1789@33,0.9999999999999999
seq2748@64,seq3869@13,0.9999999999999999
seq2748@64,seq4911@51,0.9999999999999999
seq2748@64,seq9228@13,0.9999999999999999
seq2748@64,seq6853@35,0.9999999999999999
seq2748@64,seq5557@100,0.9999999999999999
seq2748@64,seq11119@13,0.9999999999999999
seq2748@64,seq1157@22,0.9999999999999999
seq2748@64,seq36481@13,0.9999999999999999
seq2748@64,seq2829@96,0.9999999999999999
seq2748@64,seq2945@101,0.9999999999999999
seq2748@64,seq6441@14,0.9999999999999999
seq2748@64,seq8635@17,0.9999999999999999
seq2748@64,seq51@191,0.9999999999999999
seq2748@64,seq3044@174,0.9999999999999999
seq2748@64,seq32@162,0.9999999999999999
seq2748@64,seq5261@140,0.9999999999999999
seq2748@64,seq735@110,0.9999999999999999
seq2748@64,seq59@102,0.9999999999999999
seq2748@64,seq1941@68,0.9999999999999999
seq2748@64,seq1484@47,0.9999999999999999
seq2748@64,seq4376@42,0.9999999999999999
seq2748@64,seq2344@27,0.9878787878787878
seq2748@64,seq1344@16,0.9999999999999999
seq2748@64,seq10715@16,0.9878787878787878
seq2748@64,seq11724@14,0.9999999999999999
seq2748@64,seq14484@12,0.9999999999999999
seq2748@64,seq7157@37,0.9999999999999999
seq2748@64,seq5804@94,0.9999999999999999
seq14242@39,seq1581@42,0.9999999999999999
seq14242@39,seq2706@35,0.9999999999999999
seq14242@39,seq7870@84,0.9999999999999999
seq14242@39,seq12992@35,0.9999999999999999
seq14242@39,seq1368@39,0.9999999999999999
seq14242@39,seq4374@31,0.9999999999999999
seq14242@39,seq344@34,0.9999999999999999
seq14242@39,seq16562@29,0.9999999999999999
seq14242@39,seq794@61,0.9999999999999999
seq14242@39,seq7701@27,0.9999999999999999
seq14242@39,seq11029@31,0.9999999999999999
seq14242@39,seq1175@26,0.9999999999999999
seq14242@39,seq1471@85,0.9999999999999999
seq14242@39,seq18537@25,0.9999999999999999
seq14242@39,seq8760@117,0.9999999999999999
seq14242@39,seq49444@25,0.9999999999999999
seq14242@39,seq4944@36,0.9999999999999999
seq14242@39,seq7962@24,0.9999999999999999
seq14242@39,seq633@163,0.9999999999999999
seq14242@39,seq9693@24,0.9999999999999999
seq14242@39,seq10902@34,0.9999999999999999
seq14242@39,seq16361@24,0.9999999999999999
seq14242@39,seq2523@63,0.9999999999999999
seq14242@39,seq20171@24,0.9999999999999999
seq14242@39,seq2080@46,0.9999999999999999
seq14242@39,seq6322@23,0.9999999999999999
seq14242@39,seq2288@41,0.9999999999999999
seq14242@39,seq20861@21,0.9999999999999999
seq14242@39,seq7548@66,0.9999999999999999
seq14242@39,seq34692@20,0.9999999999999999
seq14242@39,seq5071@20,0.9999999999999999
seq14242@39,seq4004@18,0.9999999999999999
seq14242@39,seq9605@100,0.9999999999999999
seq14242@39,seq6735@17,0.9999999999999999
seq14242@39,seq2729@134,0.9999999999999999
seq14242@39,seq8973@16,0.9999999999999999
seq14242@39,seq10250@26,0.9999999999999999
seq14242@39,seq665@142,0.9999999999999999
seq14242@39,seq19083@16,0.9999999999999999
seq14242@39,seq11084@28,0.9999999999999999
seq14242@39,seq827@40,0.9999999999999999
seq14242@39,seq12056@15,0.9999999999999999
seq14242@39,seq7903@50,0.9999999999999999
seq14242@39,seq304@159,0.9999999999999999
seq14242@39,seq18051@15,0.9999999999999999
seq14242@39,seq727@97,0.9999999999999999
seq14242@39,seq18658@14,0.9999999999999999
