Protein1,Protein2,SpearmanSimilarity
naive,seq578@30,0.9878787878787878
naive,seq2@33,0.9999999999999999
naive,seq3481@11,0.9999999999999999
naive,seq2354@89,0.9999999999999999
naive,seq1382@87,0.9999999999999999
naive,seq4211@61,0.9999999999999999
naive,seq3351@29,0.9999999999999999
naive,seq9744@28,0.9999999999999999
naive,seq1237@26,0.9999999999999999
naive,seq3425@25,0.9999999999999999
naive,seq3464@21,0.9999999999999999
naive,seq11527@17,0.9999999999999999
naive,seq2998@15,0.9999999999999999
naive,seq9626@10,0.9999999999999999
naive,seq13@46172,0.9999999999999999
naive,seq2268@44,0.9999999999999999
seq578@30,seq2@33,0.9878787878787878
seq578@30,seq3481@11,0.9878787878787878
seq578@30,seq2354@89,0.9878787878787878
seq578@30,seq1382@87,0.9878787878787878
seq578@30,seq4211@61,0.9878787878787878
seq578@30,seq3351@29,0.9878787878787878
seq578@30,seq9744@28,0.9878787878787878
seq578@30,seq1237@26,0.9878787878787878
seq578@30,seq3425@25,0.9878787878787878
seq578@30,seq3464@21,0.9878787878787878
seq578@30,seq11527@17,0.9878787878787878
seq578@30,seq2998@15,0.9878787878787878
seq578@30,seq9626@10,0.9878787878787878
seq578@30,seq13@46172,0.9878787878787878
seq578@30,seq2268@44,0.9878787878787878
seq2@33,seq3481@11,0.9999999999999999
seq2@33,seq2354@89,0.9999999999999999
seq2@33,seq1382@87,0.9999999999999999
seq2@33,seq4211@61,0.9999999999999999
seq2@33,seq3351@29,0.9999999999999999
seq2@33,seq9744@28,0.9999999999999999
seq2@33,seq1237@26,0.9999999999999999
seq2@33,seq3425@25,0.9999999999999999
seq2@33,seq3464@21,0.9999999999999999
seq2@33,seq11527@17,0.9999999999999999
seq2@33,seq2998@15,0.9999999999999999
seq2@33,seq9626@10,0.9999999999999999
seq2@33,seq13@46172,0.9999999999999999
seq2@33,seq2268@44,0.9999999999999999
seq3481@11,seq2354@89,0.9999999999999999
seq3481@11,seq1382@87,0.9999999999999999
seq3481@11,seq4211@61,0.9999999999999999
seq3481@11,seq3351@29,0.9999999999999999
seq3481@11,seq9744@28,0.9999999999999999
seq3481@11,seq1237@26,0.9999999999999999
seq3481@11,seq3425@25,0.9999999999999999
seq3481@11,seq3464@21,0.9999999999999999
seq3481@11,seq11527@17,0.9999999999999999
seq3481@11,seq2998@15,0.9999999999999999
seq3481@11,seq9626@10,0.9999999999999999
seq3481@11,seq13@46172,0.9999999999999999
seq3481@11,seq2268@44,0.9999999999999999
seq2354@89,seq1382@87,0.9999999999999999
seq2354@89,seq4211@61,0.9999999999999999
seq2354@89,seq3351@29,0.9999999999999999
seq2354@89,seq9744@28,0.9999999999999999
seq2354@89,seq1237@26,0.9999999999999999
seq2354@89,seq3425@25,0.9999999999999999
seq2354@89,seq3464@21,0.9999999999999999
seq2354@89,seq11527@17,0.9999999999999999
seq2354@89,seq2998@15,0.9999999999999999
seq2354@89,seq9626@10,0.9999999999999999
seq2354@89,seq13@46172,0.9999999999999999
seq2354@89,seq2268@44,0.9999999999999999
seq1382@87,seq4211@61,0.9999999999999999
seq1382@87,seq3351@29,0.9999999999999999
seq1382@87,seq9744@28,0.9999999999999999
seq1382@87,seq1237@26,0.9999999999999999
seq1382@87,seq3425@25,0.9999999999999999
seq1382@87,seq3464@21,0.9999999999999999
seq1382@87,seq11527@17,0.9999999999999999
seq1382@87,seq2998@15,0.9999999999999999
seq1382@87,seq9626@10,0.9999999999999999
seq1382@87,seq13@46172,0.9999999999999999
seq1382@87,seq2268@44,0.9999999999999999
seq4211@61,seq3351@29,0.9999999999999999
seq4211@61,seq9744@28,0.9999999999999999
seq4211@61,seq1237@26,0.9999999999999999
seq4211@61,seq3425@25,0.9999999999999999
seq4211@61,seq3464@21,0.9999999999999999
seq4211@61,seq11527@17,0.9999999999999999
seq4211@61,seq2998@15,0.9999999999999999
seq4211@61,seq9626@10,0.9999999999999999
seq4211@61,seq13@46172,0.9999999999999999
seq4211@61,seq2268@44,0.9999999999999999
seq3351@29,seq9744@28,0.9999999999999999
seq3351@29,seq1237@26,0.9999999999999999
seq3351@29,seq3425@25,0.9999999999999999
seq3351@29,seq3464@21,0.9999999999999999
seq3351@29,seq11527@17,0.9999999999999999
seq3351@29,seq2998@15,0.9999999999999999
seq3351@29,seq9626@10,0.9999999999999999
seq3351@29,seq13@46172,0.9999999999999999
seq3351@29,seq2268@44,0.9999999999999999
seq9744@28,seq1237@26,0.9999999999999999
seq9744@28,seq3425@25,0.9999999999999999
seq9744@28,seq3464@21,0.9999999999999999
seq9744@28,seq11527@17,0.9999999999999999
seq9744@28,seq2998@15,0.9999999999999999
seq9744@28,seq9626@10,0.9999999999999999
seq9744@28,seq13@46172,0.9999999999999999
seq9744@28,seq2268@44,0.9999999999999999
seq1237@26,seq3425@25,0.9999999999999999
seq1237@26,seq3464@21,0.9999999999999999
seq1237@26,seq11527@17,0.9999999999999999
seq1237@26,seq2998@15,0.9999999999999999
seq1237@26,seq9626@10,0.9999999999999999
seq1237@26,seq13@46172,0.9999999999999999
seq1237@26,seq2268@44,0.9999999999999999
seq3425@25,seq3464@21,0.9999999999999999
seq3425@25,seq11527@17,0.9999999999999999
seq3425@25,seq2998@15,0.9999999999999999
seq3425@25,seq9626@10,0.9999999999999999
seq3425@25,seq13@46172,0.9999999999999999
seq3425@25,seq2268@44,0.9999999999999999
seq3464@21,seq11527@17,0.9999999999999999
seq3464@21,seq2998@15,0.9999999999999999
seq3464@21,seq9626@10,0.9999999999999999
seq3464@21,seq13@46172,0.9999999999999999
seq3464@21,seq2268@44,0.9999999999999999
seq11527@17,seq2998@15,0.9999999999999999
seq11527@17,seq9626@10,0.9999999999999999
seq11527@17,seq13@46172,0.9999999999999999
seq11527@17,seq2268@44,0.9999999999999999
seq2998@15,seq9626@10,0.9999999999999999
seq2998@15,seq13@46172,0.9999999999999999
seq2998@15,seq2268@44,0.9999999999999999
seq9626@10,seq13@46172,0.9999999999999999
seq9626@10,seq2268@44,0.9999999999999999
seq13@46172,seq2268@44,0.9999999999999999
