Protein1,Protein2,SpearmanSimilarity
seq278@33,seq6670@38,0.9999999999999999
seq278@33,seq10840@73,0.9999999999999999
seq278@33,seq1326@957,0.9999999999999999
seq278@33,seq5536@35,0.9999999999999999
seq278@33,seq22194@11,0.9999999999999999
seq278@33,seq3999@65,0.9999999999999999
seq278@33,seq14805@26,0.9999999999999999
seq278@33,seq1927@38,0.9999999999999999
seq278@33,seq5853@16,0.9999999999999999
seq278@33,seq4606@34,0.9999999999999999
seq278@33,seq5860@15,0.9999999999999999
seq278@33,seq976@112,0.9999999999999999
seq278@33,seq1105@85,0.9878787878787878
seq278@33,seq1651@74,0.9999999999999999
seq278@33,seq516@45,0.9999999999999999
seq278@33,seq11767@35,0.9999999999999999
seq278@33,seq2558@33,0.9999999999999999
seq278@33,seq10199@31,0.9999999999999999
seq278@33,seq8784@29,0.9999999999999999
seq278@33,seq7861@28,0.9878787878787878
seq278@33,seq2119@21,0.9999999999999999
seq278@33,seq19869@18,0.9999999999999999
seq278@33,seq4450@15,0.9999999999999999
seq278@33,seq12437@10,0.9999999999999999
seq278@33,seq2506@18,0.9878787878787878
seq278@33,seq15470@19,0.9999999999999999
seq278@33,seq11@39399,0.9999999999999999
seq278@33,seq14918@15,0.9999999999999999
seq278@33,naive,0.9999999999999999
seq278@33,seq5703@15,0.9999999999999999
seq6670@38,seq10840@73,0.9999999999999999
seq6670@38,seq1326@957,0.9999999999999999
seq6670@38,seq5536@35,0.9999999999999999
seq6670@38,seq22194@11,0.9999999999999999
seq6670@38,seq3999@65,0.9999999999999999
seq6670@38,seq14805@26,0.9999999999999999
seq6670@38,seq1927@38,0.9999999999999999
seq6670@38,seq5853@16,0.9999999999999999
seq6670@38,seq4606@34,0.9999999999999999
seq6670@38,seq5860@15,0.9999999999999999
seq6670@38,seq976@112,0.9999999999999999
seq6670@38,seq1105@85,0.9878787878787878
seq6670@38,seq1651@74,0.9999999999999999
seq6670@38,seq516@45,0.9999999999999999
seq6670@38,seq11767@35,0.9999999999999999
seq6670@38,seq2558@33,0.9999999999999999
seq6670@38,seq10199@31,0.9999999999999999
seq6670@38,seq8784@29,0.9999999999999999
seq6670@38,seq7861@28,0.9878787878787878
seq6670@38,seq2119@21,0.9999999999999999
seq6670@38,seq19869@18,0.9999999999999999
seq6670@38,seq4450@15,0.9999999999999999
seq6670@38,seq12437@10,0.9999999999999999
seq6670@38,seq2506@18,0.9878787878787878
seq6670@38,seq15470@19,0.9999999999999999
seq6670@38,seq11@39399,0.9999999999999999
seq6670@38,seq14918@15,0.9999999999999999
seq6670@38,naive,0.9999999999999999
seq6670@38,seq5703@15,0.9999999999999999
seq10840@73,seq1326@957,0.9999999999999999
seq10840@73,seq5536@35,0.9999999999999999
seq10840@73,seq22194@11,0.9999999999999999
seq10840@73,seq3999@65,0.9999999999999999
seq10840@73,seq14805@26,0.9999999999999999
seq10840@73,seq1927@38,0.9999999999999999
seq10840@73,seq5853@16,0.9999999999999999
seq10840@73,seq4606@34,0.9999999999999999
seq10840@73,seq5860@15,0.9999999999999999
seq10840@73,seq976@112,0.9999999999999999
seq10840@73,seq1105@85,0.9878787878787878
seq10840@73,seq1651@74,0.9999999999999999
seq10840@73,seq516@45,0.9999999999999999
seq10840@73,seq11767@35,0.9999999999999999
seq10840@73,seq2558@33,0.9999999999999999
seq10840@73,seq10199@31,0.9999999999999999
seq10840@73,seq8784@29,0.9999999999999999
seq10840@73,seq7861@28,0.9878787878787878
seq10840@73,seq2119@21,0.9999999999999999
seq10840@73,seq19869@18,0.9999999999999999
seq10840@73,seq4450@15,0.9999999999999999
