Protein1,Protein2,SpearmanSimilarity
naive,seq516@528,0.9999999999999999
naive,seq187@915,0.9999999999999999
naive,seq4914@38,0.996965091635306
naive,seq3174@338,0.9999999999999999
naive,seq15495@43,0.9999999999999999
naive,seq16783@32,0.9999999999999999
naive,seq98@12481,0.9999999999999999
naive,seq6792@118,0.9999999999999999
naive,seq252@2888,0.9999999999999999
naive,seq1551@432,0.9999999999999999
naive,seq322@2417,0.9999999999999999
naive,seq1174@227,0.9999999999999999
naive,seq785@684,0.9999999999999999
naive,seq575@1594,0.9999999999999999
naive,seq7652@139,0.9999999999999999
naive,seq41343@93,0.9999999999999999
naive,seq4192@134,0.9999999999999999
naive,seq101601@76,0.9999999999999999
naive,seq41843@82,0.9999999999999999
naive,seq383741@74,0.9999999999999999
naive,seq15320@88,0.9999999999999999
naive,seq49818@313,0.9999999999999999
naive,seq259856@69,0.9999999999999999
naive,seq395557@70,0.9999999999999999
naive,seq40226@33,0.9999999999999999
naive,seq6066@34,0.9999999999999999
naive,seq406@1073,0.9999999999999999
naive,seq11569@159,0.9999999999999999
naive,seq6512@112,0.9999999999999999
naive,seq1895@108,0.9999999999999999
naive,seq2067@75,0.9999999999999999
naive,seq4878@73,0.9999999999999999
naive,seq84314@69,0.9878787878787878
naive,seq10695@53,0.9999999999999999
naive,seq776@51,0.9999999999999999
naive,seq12919@43,0.9999999999999999
naive,seq4676@34,0.9999999999999999
naive,seq16416@32,0.996965091635306
naive,seq14043@30,0.9999999999999999
naive,seq12937@27,0.9999999999999999
naive,seq54@119234,0.9999999999999999
seq516@528,seq187@915,0.9999999999999999
seq516@528,seq4914@38,0.996965091635306
seq516@528,seq3174@338,0.9999999999999999
seq516@528,seq15495@43,0.9999999999999999
seq516@528,seq16783@32,0.9999999999999999
seq516@528,seq98@12481,0.9999999999999999
seq516@528,seq6792@118,0.9999999999999999
seq516@528,seq252@2888,0.9999999999999999
seq516@528,seq1551@432,0.9999999999999999
seq516@528,seq322@2417,0.9999999999999999
seq516@528,seq1174@227,0.9999999999999999
seq516@528,seq785@684,0.9999999999999999
seq516@528,seq575@1594,0.9999999999999999
seq516@528,seq7652@139,0.9999999999999999
seq516@528,seq41343@93,0.9999999999999999
seq516@528,seq4192@134,0.9999999999999999
seq516@528,seq101601@76,0.9999999999999999
seq516@528,seq41843@82,0.9999999999999999
seq516@528,seq383741@74,0.9999999999999999
seq516@528,seq15320@88,0.9999999999999999
seq516@528,seq49818@313,0.9999999999999999
seq516@528,seq259856@69,0.9999999999999999
seq516@528,seq395557@70,0.9999999999999999
seq516@528,seq40226@33,0.9999999999999999
seq516@528,seq6066@34,0.9999999999999999
seq516@528,seq406@1073,0.9999999999999999
seq516@528,seq11569@159,0.9999999999999999
seq516@528,seq6512@112,0.9999999999999999
seq516@528,seq1895@108,0.9999999999999999
seq516@528,seq2067@75,0.9999999999999999
seq516@528,seq4878@73,0.9999999999999999
seq516@528,seq84314@69,0.9878787878787878
seq516@528,seq10695@53,0.9999999999999999
seq516@528,seq776@51,0.9999999999999999
seq516@528,seq12919@43,0.9999999999999999
seq516@528,seq4676@34,0.9999999999999999
seq516@528,seq16416@32,0.996965091635306
seq516@528,seq14043@30,0.9999999999999999
seq516@528,seq12937@27,0.9999999999999999
seq516@528,seq54@119234,0.9999999999999999
seq187@915,seq4914@38,0.996965091635306
seq187@915,seq3174@338,0.9999999999999999
seq187@915,seq15495@43,0.9999999999999999
seq187@915,seq16783@32,0.9999999999999999
seq187@915,seq98@12481,0.9999999999999999
seq187@915,seq6792@118,0.9999999999999999
seq187@915,seq252@2888,0.9999999999999999
seq187@915,seq1551@432,0.9999999999999999
seq187@915,seq322@2417,0.9999999999999999
seq187@915,seq1174@227,0.9999999999999999
seq187@915,seq785@684,0.9999999999999999
seq187@915,seq575@1594,0.9999999999999999
seq187@915,seq7652@139,0.9999999999999999
seq187@915,seq41343@93,0.9999999999999999
seq187@915,seq4192@134,0.9999999999999999
seq187@915,seq101601@76,0.9999999999999999
seq187@915,seq41843@82,0.9999999999999999
seq187@915,seq383741@74,0.9999999999999999
seq187@915,seq15320@88,0.9999999999999999
seq187@915,seq49818@313,0.9999999999999999
seq187@915,seq259856@69,0.9999999999999999
seq187@915,seq395557@70,0.9999999999999999
seq187@915,seq40226@33,0.9999999999999999
seq187@915,seq6066@34,0.9999999999999999
seq187@915,seq406@1073,0.9999999999999999
seq187@915,seq11569@159,0.9999999999999999
seq187@915,seq6512@112,0.9999999999999999
seq187@915,seq1895@108,0.9999999999999999
seq187@915,seq2067@75,0.9999999999999999
seq187@915,seq4878@73,0.9999999999999999
seq187@915,seq84314@69,0.9878787878787878
seq187@915,seq10695@53,0.9999999999999999
seq187@915,seq776@51,0.9999999999999999
seq187@915,seq12919@43,0.9999999999999999
seq187@915,seq4676@34,0.9999999999999999
seq187@915,seq16416@32,0.996965091635306
seq187@915,seq14043@30,0.9999999999999999
seq187@915,seq12937@27,0.9999999999999999
seq187@915,seq54@119234,0.9999999999999999
seq4914@38,seq3174@338,0.9969650916353059
seq4914@38,seq15495@43,0.9969650916353059
seq4914@38,seq16783@32,0.9969650916353059
seq4914@38,seq98@12481,0.9969650916353059
seq4914@38,seq6792@118,0.9969650916353059
seq4914@38,seq252@2888,0.9969650916353059
seq4914@38,seq1551@432,0.9969650916353059
seq4914@38,seq322@2417,0.9969650916353059
seq4914@38,seq1174@227,0.9969650916353059
seq4914@38,seq785@684,0.9969650916353059
seq4914@38,seq575@1594,0.9969650916353059
seq4914@38,seq7652@139,0.9969650916353059
seq4914@38,seq41343@93,0.9969650916353059
seq4914@38,seq4192@134,0.9969650916353059
seq4914@38,seq101601@76,0.9969650916353059
seq4914@38,seq41843@82,0.9969650916353059
seq4914@38,seq383741@74,0.9969650916353059
seq4914@38,seq15320@88,0.9969650916353059
seq4914@38,seq49818@313,0.9969650916353059
seq4914@38,seq259856@69,0.9969650916353059
seq4914@38,seq395557@70,0.9969650916353059
seq4914@38,seq40226@33,0.9969650916353059
seq4914@38,seq6066@34,0.9969650916353059
seq4914@38,seq406@1073,0.9969650916353059
seq4914@38,seq11569@159,0.9969650916353059
seq4914@38,seq6512@112,0.9969650916353059
seq4914@38,seq1895@108,0.9969650916353059
seq4914@38,seq2067@75,0.9969650916353059
seq4914@38,seq4878@73,0.9969650916353059
seq4914@38,seq84314@69,0.9848069807617046
seq4914@38,seq10695@53,0.9969650916353059
seq4914@38,seq776@51,0.9969650916353059
seq4914@38,seq12919@43,0.9969650916353059
seq4914@38,seq4676@34,0.9969650916353059
seq4914@38,seq16416@32,1.0
seq4914@38,seq14043@30,0.9969650916353059
seq4914@38,seq12937@27,0.9969650916353059
seq4914@38,seq54@119234,0.9969650916353059
seq3174@338,seq15495@43,0.9999999999999999
seq3174@338,seq16783@32,0.9999999999999999
seq3174@338,seq98@12481,0.9999999999999999
seq3174@338,seq6792@118,0.9999999999999999
seq3174@338,seq252@2888,0.9999999999999999
seq3174@338,seq1551@432,0.9999999999999999
seq3174@338,seq322@2417,0.9999999999999999
seq3174@338,seq1174@227,0.9999999999999999
seq3174@338,seq785@684,0.9999999999999999
seq3174@338,seq575@1594,0.9999999999999999
seq3174@338,seq7652@139,0.9999999999999999
seq3174@338,seq41343@93,0.9999999999999999
seq3174@338,seq4192@134,0.9999999999999999
seq3174@338,seq101601@76,0.9999999999999999
seq3174@338,seq41843@82,0.9999999999999999
seq3174@338,seq383741@74,0.9999999999999999
seq3174@338,seq15320@88,0.9999999999999999
seq3174@338,seq49818@313,0.9999999999999999
seq3174@338,seq259856@69,0.9999999999999999
seq3174@338,seq395557@70,0.9999999999999999
seq3174@338,seq40226@33,0.9999999999999999
seq3174@338,seq6066@34,0.9999999999999999
seq3174@338,seq406@1073,0.9999999999999999
seq3174@338,seq11569@159,0.9999999999999999
seq3174@338,seq6512@112,0.9999999999999999
seq3174@338,seq1895@108,0.9999999999999999
seq3174@338,seq2067@75,0.9999999999999999
seq3174@338,seq4878@73,0.9999999999999999
seq3174@338,seq84314@69,0.9878787878787878
seq3174@338,seq10695@53,0.9999999999999999
seq3174@338,seq776@51,0.9999999999999999
seq3174@338,seq12919@43,0.9999999999999999
seq3174@338,seq4676@34,0.9999999999999999
seq3174@338,seq16416@32,0.996965091635306
seq3174@338,seq14043@30,0.9999999999999999
seq3174@338,seq12937@27,0.9999999999999999
seq3174@338,seq54@119234,0.9999999999999999
seq15495@43,seq16783@32,0.9999999999999999
seq15495@43,seq98@12481,0.9999999999999999
